sensor_pair,sensor_names,valid_heartbeats,mean_ptt_ms,std_ptt_ms,min_ptt_ms,max_ptt_ms,median_ptt_ms,q25_ptt_ms,q75_ptt_ms
sensor2-sensor3,nose→finger,37,53.025794450926185,95.97256494794358,-296.99309644303185,197.9953976286879,62.99853560912538,17.99958160260573,116.99728041695323
sensor2-sensor4,nose→wrist,89,21.13434019631996,112.12444752366066,-179.99581602609283,197.99539762868434,26.99937240390682,-89.99790801303575,116.99728041693902
sensor3-sensor4,finger→wrist,82,17.450813870820095,105.56790783602952,-197.9953976286879,197.9953976286879,35.999163205218565,-60.74858790879745,80.99811721174532
