peak_number,peak_index,peak_time,ibi_ms,is_valid_ibi
254,23118,1750838681.4315696,1137.7406120300293,True
255,23207,1750838682.2276433,796.0736751556396,True
256,23251,1750838682.6243062,396.66295051574707,True
257,23314,1750838683.1962442,571.9380378723145,True
258,23440,1750838684.3259008,1129.6565532684326,True
259,23647,1750838686.18795,1862.0491027832031,False
260,23739,1750838687.0179608,830.0108909606934,True
261,23827,1750838687.8078735,789.9127006530762,True
262,23927,1750838688.7080834,900.209903717041,True
263,24025,1750838689.5984058,890.3224468231201,True
264,24123,1750838690.4721437,873.7378120422363,True
265,24220,1750838691.345002,872.8582859039307,True
266,24323,1750838692.2734718,928.4698963165283,True
267,24422,1750838693.1675134,894.0415382385254,True
268,24522,1750838694.0678613,900.3479480743408,True
269,24617,1750838694.926914,859.0526580810547,True
270,24712,1750838695.7732203,846.306324005127,True
271,24807,1750838696.628334,855.1137447357178,True
272,24901,1750838697.4836764,855.3423881530762,True
273,24994,1750838698.3156776,832.0012092590332,True
274,25086,1750838699.1434722,827.7945518493652,True
275,25180,1750838699.9851294,841.6571617126465,True
276,25319,1750838701.2365067,1251.3773441314697,False
277,25368,1750838701.6767895,440.28282165527344,True
278,25469,1750838702.5941515,917.3619747161865,True
279,25559,1750838703.3956797,801.5282154083252,True
280,25655,1750838704.2596345,863.9547824859619,True
281,25743,1750838705.0519617,792.3271656036377,True
282,25851,1750838706.0240471,972.0854759216309,True
283,25925,1750838706.698944,674.8969554901123,True
284,26024,1750838707.5812235,882.2793960571289,True
285,26114,1750838708.39128,810.0564479827881,True
286,26196,1750838709.128132,736.8521690368652,True
287,26278,1750838709.867915,739.7828102111816,True
288,26375,1750838710.7400694,872.1544742584229,True
289,26468,1750838711.5768456,836.7762565612793,True
290,26568,1750838712.4761925,899.3468284606934,True
291,26672,1750838713.4128366,936.6440773010254,True
292,26780,1750838714.3848894,972.052812576294,True
293,26884,1750838715.3213277,936.4383220672607,True
294,26980,1750838716.1850064,863.6786937713623,True
295,27079,1750838717.075354,890.3477191925049,True
296,27182,1750838718.003034,927.6800155639648,True
297,27309,1750838719.154599,1151.5648365020752,True
298,27457,1750838720.4870195,1332.4205875396729,False
299,27552,1750838721.332158,845.1385498046875,True
300,27643,1750838722.151576,819.4179534912109,True
301,27740,1750838723.024476,872.9000091552734,True
302,27846,1750838723.9832785,958.8024616241455,True
303,27960,1750838725.0045416,1021.2631225585938,True
304,28065,1750838725.9588952,954.3535709381104,True
305,28178,1750838726.970798,1011.9028091430664,True
306,28291,1750838727.983873,1013.0748748779297,True
307,28332,1750838728.3518493,367.97642707824707,True
308,28445,1750838729.378109,1026.2596607208252,True
309,28580,1750838730.5844944,1206.3853740692139,False
310,28702,1750838731.6868238,1102.3294925689697,True
311,28749,1750838732.1147556,427.9317855834961,True
312,28886,1750838733.3424616,1227.705955505371,False
313,29004,1750838734.4007072,1058.2456588745117,True
314,29112,1750838735.3719866,971.2793827056885,True
315,29209,1750838736.2544374,882.4508190155029,True
316,29320,1750838737.244231,989.7935390472412,True
317,29445,1750838738.3785226,1134.291648864746,True
318,29531,1750838739.1429286,764.4059658050537,True
319,29612,1750838739.8727295,729.8009395599365,True
320,29728,1750838740.915529,1042.799472808838,True
321,29801,1750838741.5823634,666.8343544006348,True
322,29891,1750838742.382399,800.0357151031494,True
323,29972,1750838743.1120102,729.6111583709717,True
324,30065,1750838743.9582164,846.2061882019043,True
325,30164,1750838744.8398924,881.6759586334229,True
326,30271,1750838745.8028865,962.9940986633301,True
327,30368,1750838746.6756492,872.7626800537109,True
328,30470,1750838747.599049,923.3999252319336,True
329,30566,1750838748.462437,863.3878231048584,True
330,30665,1750838749.358187,895.7500457763672,True
331,30751,1750838750.1227996,764.6126747131348,True
332,30846,1750838750.9780705,855.2708625793457,True
333,30942,1750838751.8458376,867.7670955657959,True
334,31054,1750838752.8544722,1008.6345672607422,True
335,31152,1750838753.732599,878.126859664917,True
336,31299,1750838755.0546584,1322.0593929290771,False
337,31468,1750838756.576015,1521.3565826416016,False
338,31559,1750838757.3940082,817.9931640625,True
339,31694,1750838758.6145897,1220.5815315246582,False
340,31737,1750838759.0054784,390.8886909484863,True
341,31845,1750838759.9767172,971.2388515472412,True
342,31937,1750838760.8055725,828.8552761077881,True
343,32027,1750838761.6071925,801.6200065612793,True
344,32138,1750838762.610644,1003.4515857696533,True
345,32254,1750838763.6507783,1040.1341915130615,True
346,32366,1750838764.6619086,1011.1303329467773,True
347,32469,1750838765.593661,931.7524433135986,True
348,32558,1750838766.3899994,796.3383197784424,True
349,32688,1750838767.5556064,1165.60697555542,True
350,32790,1750838768.4784164,922.8100776672363,True
351,32894,1750838769.414518,936.1016750335693,True
352,32974,1750838770.1337173,719.1991806030273,True
353,33058,1750838770.889598,755.88059425354,True
354,33141,1750838771.640693,751.0950565338135,True
355,33226,1750838772.398646,757.9531669616699,True
356,33308,1750838773.134542,735.8958721160889,True
357,33398,1750838773.946725,812.1829032897949,True
358,33510,1750838774.9539917,1007.2667598724365,True
359,33603,1750838775.7905548,836.5631103515625,True
360,33701,1750838776.6815722,891.0174369812012,True
361,33812,1750838777.6713364,989.7642135620117,True
362,33922,1750838778.6617858,990.4494285583496,True
363,34020,1750838779.5433884,881.6025257110596,True
364,34125,1750838780.4978082,954.4198513031006,True
365,34229,1750838781.432177,934.3688488006592,True
366,34336,1750838782.3883026,956.1254978179932,True
367,34432,1750838783.2507975,862.494945526123,True
368,34531,1750838784.1417089,890.911340713501,True
369,34639,1750838785.114613,972.9042053222656,True
370,34721,1750838785.8610988,746.485710144043,True
371,34824,1750838786.7791104,918.0116653442383,True
372,34925,1750838787.6970377,917.9272651672363,True
373,35026,1750838788.603036,905.9982299804688,True
374,35195,1750838790.118009,1514.9731636047363,False
375,35292,1750838790.9909225,872.9133605957031,True
376,35397,1750838791.945336,954.413652420044,True
377,35501,1750838792.8811529,935.816764831543,True
378,35602,1750838793.7858856,904.7327041625977,True
379,35689,1750838794.5730908,787.2052192687988,True
380,35790,1750838795.4780643,904.9735069274902,True
381,35904,1750838796.4985385,1020.4741954803467,True
382,36000,1750838797.3625195,863.9810085296631,True
383,36092,1750838798.190941,828.4215927124023,True
384,36220,1750838799.341997,1151.0558128356934,True
385,36290,1750838799.9773202,635.3232860565186,True
386,36392,1750838800.8907158,913.3956432342529,True
387,36457,1750838801.4854138,594.6979522705078,True
388,36691,1750838803.5819151,2096.501350402832,False
389,36808,1750838804.6347628,1052.8476238250732,True
390,36916,1750838805.6071415,972.3787307739258,True
391,37024,1750838806.5786092,971.4677333831787,True
392,37137,1750838807.6048045,1026.1952877044678,True
393,37246,1750838808.5805864,975.7819175720215,True
394,37345,1750838809.475747,895.1606750488281,True
395,37450,1750838810.41317,937.4229907989502,True
396,37552,1750838811.3305943,917.424201965332,True
397,37657,1750838812.284676,954.0817737579346,True
398,37745,1750838813.0770352,792.3591136932373,True
399,37838,1750838813.9092531,832.2179317474365,True
400,37949,1750838814.9124496,1003.1964778900146,True
401,38068,1750838815.9760702,1063.6205673217773,True
402,38184,1750838817.017882,1041.8119430541992,True
403,38300,1750838818.0629122,1045.030117034912,True
404,38363,1750838818.6291115,566.1993026733398,True
405,38457,1750838819.484738,855.6265830993652,True
406,38554,1750838820.3486314,863.8932704925537,True
407,38657,1750838821.2847762,936.1448287963867,True
408,38755,1750838822.157168,872.3917007446289,True
409,38869,1750838823.1920462,1034.8782539367676,True
410,38952,1750838823.9305851,738.5389804840088,True
411,39072,1750838825.009885,1079.2999267578125,True
412,39157,1750838825.7850215,775.1364707946777,True
413,39269,1750838826.7922482,1007.2267055511475,True
414,39368,1750838827.673831,881.5827369689941,True
415,39465,1750838828.5561297,882.2987079620361,True
416,39505,1750838828.9163668,360.23712158203125,True
417,39658,1750838830.288726,1372.359275817871,False
418,39832,1750838831.8500946,1561.368465423584,False
419,39934,1750838832.7728672,922.7726459503174,True
420,40029,1750838833.632266,859.3988418579102,True
421,40138,1750838834.6091871,976.9210815429688,True
422,40323,1750838836.2699132,1660.7260704040527,False
423,40443,1750838837.3490703,1079.1571140289307,True
424,40542,1750838838.24077,891.6997909545898,True
425,40636,1750838839.0855198,844.7496891021729,True
426,40733,1750838839.9680872,882.5674057006836,True
427,40835,1750838840.8762438,908.1566333770752,True
428,40945,1750838841.8757794,999.5355606079102,True
429,41042,1750838842.7405798,864.8004531860352,True
430,41141,1750838843.6400373,899.4574546813965,True
431,41242,1750838844.5444398,904.402494430542,True
432,41348,1750838845.4943104,949.8705863952637,True
433,41507,1750838846.925048,1430.7377338409424,False
434,41649,1750838848.2121274,1287.0793342590332,False
435,41819,1750838849.732906,1520.7786560058594,False
436,41867,1750838850.1642284,431.3223361968994,True
437,41919,1750838850.6323054,468.0769443511963,True
438,42081,1750838852.0986805,1466.3751125335693,False
439,42172,1750838852.9103017,811.6211891174316,True
440,42263,1750838853.7300563,819.7546005249023,True
441,42390,1750838854.875903,1145.8466053009033,True
442,42450,1750838855.4122825,536.3795757293701,True
443,42581,1750838856.5997393,1187.4568462371826,True
444,42624,1750838856.9785662,378.8268566131592,True
445,42701,1750838857.6785717,700.0055313110352,True
446,42799,1750838858.5523138,873.7421035766602,True
447,42898,1750838859.44861,896.2962627410889,True
448,43007,1750838860.4253378,976.7277240753174,True
449,43114,1750838861.391679,966.3412570953369,True
450,43217,1750838862.3239603,932.2812557220459,True
451,43273,1750838862.8277795,503.81922721862793,True
452,43338,1750838863.4081144,580.3349018096924,True
453,43439,1750838864.3126006,904.4861793518066,True
454,43540,1750838865.221819,909.2183113098145,True
455,43638,1750838866.1080267,886.2078189849854,True
456,43741,1750838867.0388918,930.8650493621826,True
457,43854,1750838868.051919,1013.0271911621094,True
458,43952,1750838868.9293358,877.4168491363525,True
459,44054,1750838869.8518982,922.5623607635498,True
460,44148,1750838870.69352,841.6218757629395,True
461,44269,1750838871.791155,1097.63503074646,True
462,44465,1750838873.554923,1763.767957687378,False
463,44577,1750838874.5641136,1009.190559387207,True
464,44672,1750838875.4100437,845.9300994873047,True
465,44756,1750838876.1654413,755.3975582122803,True
466,44858,1750838877.087449,922.0077991485596,True
467,44970,1750838878.0953617,1007.9126358032227,True
468,45070,1750838878.996324,900.9623527526855,True
469,45120,1750838879.4418344,445.5103874206543,True
470,45169,1750838879.8907676,448.9331245422363,True
471,45269,1750838880.7912822,900.5146026611328,True
472,45374,1750838881.728081,936.7988109588623,True
473,45480,1750838882.6805832,952.5022506713867,True
474,45584,1750838883.6180823,937.4990463256836,True
475,45683,1750838884.5078764,889.794111251831,True
476,45787,1750838885.4444575,936.5811347961426,True
477,45925,1750838886.6957514,1251.2938976287842,False
478,46128,1750838888.5127065,1816.9550895690918,False
479,46241,1750838889.53925,1026.543378829956,True
480,46287,1750838889.9442377,404.9878120422363,True
481,46401,1750838890.979298,1035.0604057312012,True
482,46497,1750838891.843044,863.745927810669,True
483,46579,1750838892.5718265,728.7824153900146,True
484,46637,1750838893.1032586,531.4321517944336,True
485,46712,1750838893.769716,666.4574146270752,True
486,46754,1750838894.151563,381.8469047546387,True
487,46813,1750838894.6870496,535.4866981506348,True
488,46924,1750838895.6767955,989.7458553314209,True
489,47035,1750838896.675027,998.2314109802246,True
490,47183,1750838898.007472,1332.4451446533203,False
491,47277,1750838898.8622737,854.8016548156738,True
492,47391,1750838899.879641,1017.3673629760742,True
493,47499,1750838900.851861,972.2199440002441,True
494,47591,1750838901.6791718,827.3108005523682,True
495,47679,1750838902.471814,792.6421165466309,True
496,47767,1750838903.2632122,791.398286819458,True
497,47891,1750838904.379817,1116.6048049926758,True
498,48000,1750838905.3604,980.5829524993896,True
499,48103,1750838906.2877524,927.3524284362793,True
500,48192,1750838907.0878053,800.0528812408447,True
501,48312,1750838908.168782,1080.9767246246338,True
502,48411,1750838909.0599673,891.1852836608887,True
503,48501,1750838909.8787746,818.8073635101318,True
504,48597,1750838910.742704,863.929271697998,True
505,48681,1750838911.498258,755.55419921875,True
506,48765,1750838912.2539012,755.6431293487549,True
507,48858,1750838913.086698,832.7968120574951,True
508,48942,1750838913.84304,756.3419342041016,True
509,49027,1750838914.6034474,760.4074478149414,True
510,49112,1750838915.3692093,765.7618522644043,True
511,49195,1750838916.1151063,745.8970546722412,True
512,49286,1750838916.9402816,825.1752853393555,True
513,49377,1750838917.7608802,820.5986022949219,True
514,49465,1750838918.5537655,792.8853034973145,True
515,49558,1750838919.38632,832.5545787811279,True
516,49653,1750838920.245685,859.3649864196777,True
517,49744,1750838921.0554943,809.8092079162598,True
518,49846,1750838921.9786668,923.1724739074707,True
519,49997,1750838923.342232,1363.56520652771,False
520,50095,1750838924.2156234,873.3913898468018,True
521,50185,1750838925.0340965,818.4731006622314,True
522,50275,1750838925.8346326,800.5361557006836,True
523,50362,1750838926.6227684,788.1357669830322,True
524,50457,1750838927.4828246,860.0561618804932,True
525,50554,1750838928.350585,867.760419845581,True
526,50641,1750838929.1374593,786.8742942810059,True
527,50744,1750838930.055535,918.0757999420166,True
528,50854,1750838931.0468242,991.2891387939453,True
529,50968,1750838932.0720525,1025.2282619476318,True
530,51070,1750838932.9943075,922.2550392150879,True
531,51168,1750838933.8719034,877.5959014892578,True
532,51282,1750838934.8989837,1027.0802974700928,True
533,51384,1750838935.8164914,917.5076484680176,True
534,51486,1750838936.7388084,922.3170280456543,True
535,51584,1750838937.6161754,877.3670196533203,True
536,51691,1750838938.5790603,962.8849029541016,True
537,51784,1750838939.4165604,837.5000953674316,True
538,51878,1750838940.2664657,849.905252456665,True
539,51978,1750838941.166318,899.8522758483887,True
540,52083,1750838942.107561,941.2431716918945,True
541,52168,1750838942.871809,764.2478942871094,True
542,52279,1750838943.8707497,998.9407062530518,True
543,52384,1750838944.815997,945.2471733093262,True
544,52486,1750838945.7346156,918.6186790466309,True
545,52575,1750838946.534278,799.6623516082764,True
546,52677,1750838947.4618485,927.5705814361572,True
547,52874,1750838949.230152,1768.303394317627,False
548,52961,1750838950.0185268,788.3749008178711,True
549,53047,1750838950.782689,764.1623020172119,True
550,53147,1750838951.682576,899.8868465423584,True
551,53268,1750838952.771845,1089.2691612243652,True
552,53376,1750838953.7443724,972.527265548706,True
553,53477,1750838954.662155,917.7825450897217,True
554,53583,1750838955.606516,944.3609714508057,True
555,53673,1750838956.425263,818.7470436096191,True
556,53770,1750838957.2941124,868.849515914917,True
557,53864,1750838958.1346164,840.5039310455322,True
558,53952,1750838958.927327,792.710542678833,True
559,54034,1750838959.669781,742.4540519714355,True
560,54110,1750838960.3505733,680.7923316955566,True
561,54211,1750838961.2576675,907.0942401885986,True
562,54323,1750838962.2667668,1009.0992450714111,True
563,54420,1750838963.1388378,872.0710277557373,True
564,54521,1750838964.0572212,918.3833599090576,True
565,54617,1750838964.9212618,864.0406131744385,True
566,54706,1750838965.7185142,797.2524166107178,True
567,54801,1750838966.578044,859.5297336578369,True
568,54895,1750838967.4143,836.2560272216797,True
569,54989,1750838968.2701824,855.8824062347412,True
570,55088,1750838969.1518989,881.7164897918701,True
571,55187,1750838970.0414536,889.5547389984131,True
572,55287,1750838970.9422965,900.8429050445557,True
573,55389,1750838971.8698702,927.5736808776855,True
574,55488,1750838972.750681,880.8107376098633,True
575,55590,1750838973.669645,918.964147567749,True
576,55744,1750838975.0543756,1384.730577468872,False
577,55848,1750838975.9912608,936.8851184844971,True
578,55948,1750838976.8913648,900.1040458679199,True
579,56032,1750838977.6479611,756.5963268280029,True
580,56123,1750838978.4653754,817.4142837524414,True
581,56212,1750838979.2675028,802.1273612976074,True
582,56310,1750838980.150173,882.6701641082764,True
583,56394,1750838980.9058769,755.7039260864258,True
584,56552,1750838982.326727,1420.8500385284424,False
585,56674,1750838983.4295232,1102.7963161468506,True
586,56771,1750838984.297727,868.20387840271,True
587,56886,1750838985.337396,1039.6687984466553,True
588,57001,1750838986.3769765,1039.5805835723877,True
589,57098,1750838987.2454967,868.5202598571777,True
