peak_number,peak_index,peak_time,ibi_ms,is_valid_ibi
67,6154,1750838528.7558696,784.2485904693604,True
68,6317,1750838530.2297957,1473.926067352295,False
69,6399,1750838530.959826,730.0302982330322,True
70,6484,1750838531.7247157,764.8897171020508,True
71,6570,1750838532.5030394,778.3236503601074,True
72,6651,1750838533.226858,723.8185405731201,True
73,6735,1750838533.9834533,756.5953731536865,True
74,6822,1750838534.770867,787.4138355255127,True
75,6917,1750838535.6303473,859.4801425933838,True
76,7003,1750838536.397594,767.2467231750488,True
77,7093,1750838537.214282,816.688060760498,True
78,7186,1750838538.0466676,832.3855400085449,True
79,7365,1750838539.6624432,1615.7755851745605,False
80,7456,1750838540.4724724,810.0292682647705,True
81,7549,1750838541.3231952,850.7227897644043,True
82,7729,1750838542.9372828,1614.0875816345215,False
83,7821,1750838543.765728,828.4451961517334,True
84,7915,1750838544.603135,837.407112121582,True
85,8092,1750838546.197361,1594.2258834838867,False
86,8285,1750838547.9427752,1745.4142570495605,False
87,8382,1750838548.8064458,863.6705875396729,True
88,8471,1750838549.6067348,800.2889156341553,True
89,8557,1750838550.389634,782.8991413116455,True
90,8652,1750838551.2364514,846.8174934387207,True
91,8744,1750838552.063177,826.7257213592529,True
92,8834,1750838552.8788345,815.657377243042,True
93,8920,1750838553.647393,768.5585021972656,True
94,9013,1750838554.494624,847.2309112548828,True
95,9108,1750838555.3400488,845.4248905181885,True
96,9198,1750838556.1516967,811.647891998291,True
97,9290,1750838556.9823155,830.6188583374023,True
98,9386,1750838557.8467145,864.3989562988281,True
99,9565,1750838559.4617176,1615.0031089782715,False
100,9657,1750838560.2905562,828.838586807251,True
101,9752,1750838561.1357942,845.2379703521729,True
102,9929,1750838562.7380068,1602.21266746521,False
103,10020,1750838563.54801,810.0032806396484,True
104,10111,1750838564.3672566,819.2465305328369,True
105,10284,1750838565.9239542,1556.6976070404053,False
106,10374,1750838566.7350123,811.0580444335938,True
107,10475,1750838567.642532,907.5198173522949,True
108,10651,1750838569.226508,1583.9757919311523,False
109,10742,1750838570.0513754,824.8674869537354,True
110,10834,1750838570.874246,822.8704929351807,True
111,10917,1750838571.6298585,755.6126117706299,True
112,11007,1750838572.4324927,802.6342391967773,True
113,11099,1750838573.2583766,825.8838653564453,True
114,11192,1750838574.0949142,836.5375995635986,True
115,11276,1750838574.8543165,759.4022750854492,True
116,11369,1750838575.6974218,843.1053161621094,True
117,11466,1750838576.5620368,864.6149635314941,True
118,11562,1750838577.4261358,864.0990257263184,True
119,11651,1750838578.2263384,800.2026081085205,True
120,11746,1750838579.0861454,859.807014465332,True
121,11846,1750838579.985825,899.6796607971191,True
122,11938,1750838580.8144417,828.6166191101074,True
123,12028,1750838581.6190326,804.5909404754639,True
124,12125,1750838582.5014637,882.4310302734375,True
125,12220,1750838583.3477333,846.2696075439453,True
126,12310,1750838584.1598258,812.0925426483154,True
127,12403,1750838584.9946988,834.8729610443115,True
128,12499,1750838585.859105,864.4063472747803,True
129,12595,1750838586.7217956,862.6904487609863,True
130,12684,1750838587.523014,801.2185096740723,True
131,12777,1750838588.371332,848.3178615570068,True
132,12872,1750838589.214672,843.3401584625244,True
133,12970,1750838590.0977116,883.0394744873047,True
134,13059,1750838590.8990953,801.3837337493896,True
135,13149,1750838591.717316,818.2206153869629,True
136,13244,1750838592.5626943,845.3783988952637,True
137,13342,1750838593.446546,883.8517665863037,True
138,13432,1750838594.2555444,808.9983463287354,True
139,13525,1750838595.1002553,844.7108268737793,True
140,13624,1750838595.9833102,883.0549716949463,True
141,13720,1750838596.8471074,863.7971878051758,True
142,13809,1750838597.6577,810.5926513671875,True
143,13903,1750838598.4941978,836.4977836608887,True
144,14003,1750838599.393535,899.3370532989502,True
145,14102,1750838600.2860389,892.5039768218994,True
146,14286,1750838601.942097,1656.0580730438232,False
147,14380,1750838602.787459,845.3619480133057,True
148,14470,1750838603.6008706,813.4117126464844,True
149,14642,1750838605.145185,1544.3143844604492,False
150,14749,1750838606.11751,972.3250865936279,True
151,14943,1750838607.853889,1736.3789081573486,False
152,15115,1750838609.4019277,1548.0387210845947,False
153,15206,1750838610.2253966,823.4689235687256,True
154,15291,1750838610.9869325,761.5358829498291,True
155,15379,1750838611.7779336,791.0010814666748,True
156,15469,1750838612.597079,819.1454410552979,True
157,15561,1750838613.4240816,827.0025253295898,True
158,15645,1750838614.1805751,756.4935684204102,True
159,15733,1750838614.9732924,792.7172183990479,True
160,15824,1750838615.7839627,810.6703758239746,True
161,15920,1750838616.6460917,862.1289730072021,True
162,16009,1750838617.456205,810.1131916046143,True
163,16107,1750838618.329357,873.1520175933838,True
164,16206,1750838619.2250204,895.6634998321533,True
165,16308,1750838620.13919,914.1695499420166,True
166,16406,1750838621.025185,885.9951496124268,True
167,16498,1750838621.8532434,828.0582427978516,True
168,16597,1750838622.748763,895.5197334289551,True
169,16697,1750838623.6494443,900.6812572479248,True
170,16790,1750838624.4769187,827.4743556976318,True
171,16884,1750838625.3222828,845.3640937805176,True
172,16980,1750838626.1864412,864.1583919525146,True
173,17083,1750838627.1141765,927.7353286743164,True
174,17216,1750838628.3104906,1196.3140964508057,True
175,17272,1750838628.8142302,503.739595413208,True
176,17367,1750838629.6694474,855.2172183990479,True
177,17542,1750838631.244969,1575.521469116211,False
178,17631,1750838632.045375,800.4062175750732,True
179,17725,1750838632.901832,856.456995010376,True
180,17811,1750838633.6655693,763.7372016906738,True
181,17898,1750838634.4493077,783.738374710083,True
182,17987,1750838635.2517312,802.4234771728516,True
183,18077,1750838636.068879,817.1477317810059,True
184,18163,1750838636.8332791,764.4002437591553,True
185,18249,1750838637.616703,783.423900604248,True
186,18340,1750838638.425691,808.9878559112549,True
187,18438,1750838639.312988,887.2971534729004,True
188,18529,1750838640.1362264,823.2383728027344,True
189,18622,1750838640.9696326,833.4062099456787,True
190,18720,1750838641.845482,875.8494853973389,True
191,18823,1750838642.773689,928.2069206237793,True
192,18927,1750838643.7088137,935.1246356964111,True
193,19022,1750838644.5683985,859.5848083496094,True
194,19117,1750838645.4282117,859.8132133483887,True
195,19212,1750838646.274896,846.6842174530029,True
196,19312,1750838647.17405,899.1541862487793,True
197,19404,1750838648.001584,827.5339603424072,True
198,19594,1750838649.716806,1715.221881866455,False
199,19688,1750838650.5573802,840.5742645263672,True
200,19779,1750838651.3764768,819.096565246582,True
201,19881,1750838652.304165,927.6881217956543,True
202,19983,1750838653.21368,909.5151424407959,True
203,20077,1750838654.0678325,854.1524410247803,True
204,20178,1750838654.9683423,900.5098342895508,True
205,20283,1750838655.9132757,944.9334144592285,True
206,20381,1750838656.8031754,889.899730682373,True
207,20475,1750838657.6401403,836.9648456573486,True
208,20572,1750838658.5139232,873.7828731536865,True
209,20670,1750838659.3961792,882.256031036377,True
210,20769,1750838660.2966285,900.449275970459,True
211,20858,1750838661.0890238,792.3953533172607,True
212,20978,1750838662.1739955,1084.9716663360596,True
213,21048,1750838662.798011,624.0155696868896,True
214,21153,1750838663.7517877,953.7765979766846,True
215,21249,1750838664.616469,864.6812438964844,True
216,21344,1750838665.4617474,845.2785015106201,True
217,21450,1750838666.421064,959.3164920806885,True
218,21557,1750838667.387904,966.8400287628174,True
219,21651,1750838668.2240734,836.1694812774658,True
220,21750,1750838669.120432,896.3584899902344,True
221,21852,1750838670.0341065,913.6745929718018,True
222,21953,1750838670.951785,917.6785945892334,True
223,22046,1750838671.7846253,832.8402042388916,True
224,22142,1750838672.6482396,863.6143207550049,True
225,22243,1750838673.551959,903.719425201416,True
226,22351,1750838674.5245614,972.602367401123,True
227,22451,1750838675.4249442,900.3827571868896,True
228,22547,1750838676.288726,863.7819290161133,True
229,22651,1750838677.224016,935.2898597717285,True
230,22821,1750838678.7627935,1538.7775897979736,False
231,22897,1750838679.4479823,685.1887702941895,True
232,22978,1750838680.171979,723.996639251709,True
233,23020,1750838680.5451517,373.1727600097656,True
234,23110,1750838681.3566644,811.5127086639404,True
235,23217,1750838682.3268735,970.2091217041016,True
236,23330,1750838683.3375764,1010.7028484344482,True
237,23434,1750838684.275821,938.2445812225342,True
238,23538,1750838685.2118742,936.0532760620117,True
239,23637,1750838686.1074452,895.5709934234619,True
240,23730,1750838686.939621,832.1757316589355,True
241,23822,1750838687.76366,824.0389823913574,True
242,23920,1750838688.64459,880.9299468994141,True
243,24019,1750838689.5365655,891.9756412506104,True
244,24118,1750838690.427709,891.1435604095459,True
245,24217,1750838691.327016,899.3070125579834,True
246,24317,1750838692.227162,900.1457691192627,True
247,24415,1750838693.1001296,872.9677200317383,True
248,24512,1750838693.9726772,872.5476264953613,True
249,24609,1750838694.855409,882.7316761016846,True
250,24707,1750838695.7283168,872.9078769683838,True
251,24800,1750838696.5681343,839.8175239562988,True
252,24895,1750838697.4193962,851.2618541717529,True
253,24989,1750838698.2769153,857.5191497802734,True
254,25075,1750838699.0404146,763.4992599487305,True
255,25162,1750838699.8299584,789.543867111206,True
256,25281,1750838700.9034998,1073.5414028167725,True
257,25407,1750838702.0282016,1124.701738357544,True
258,25553,1750838703.3506784,1322.476863861084,False
259,25647,1750838704.1870782,836.3997936248779,True
260,25741,1750838705.0429754,855.8971881866455,True
261,25834,1750838705.8754044,832.4289321899414,True
262,25928,1750838706.7170856,841.6812419891357,True
263,25983,1750838707.212022,494.936466217041,True
264,26025,1750838707.5981407,386.11865043640137,True
265,26104,1750838708.300046,701.9052505493164,True
266,26189,1750838709.0751472,775.1011848449707,True
267,26277,1750838709.866918,791.7709350585938,True
268,26369,1750838710.6948545,827.9364109039307,True
269,26460,1750838711.504289,809.4344139099121,True
270,26560,1750838712.4050744,900.7854461669922,True
271,26664,1750838713.3406732,935.5988502502441,True
272,26770,1750838714.2992806,958.6074352264404,True
273,26873,1750838715.231376,932.0952892303467,True
274,26969,1750838716.0941703,862.7943992614746,True
275,27073,1750838717.0308506,936.6803169250488,True
276,27176,1750838717.9489772,918.1265830993652,True
277,27262,1750838718.723874,774.8968601226807,True
278,27360,1750838719.6049583,881.0842037200928,True
279,27450,1750838720.4154806,810.5223178863525,True
280,27634,1750838722.071556,1656.0754776000977,False
281,27729,1750838722.9338405,862.2844219207764,True
282,27835,1750838723.8797252,945.8847045898438,True
283,27952,1750838724.931991,1052.2658824920654,True
284,28056,1750838725.86874,936.7489814758301,True
285,28169,1750838726.8936229,1024.8827934265137,True
286,28284,1750838727.9206612,1027.038335800171,True
287,28391,1750838728.882717,962.0556831359863,True
288,28493,1750838729.8099952,927.2782802581787,True
289,28634,1750838731.0753756,1265.3803825378418,False
290,28782,1750838732.406878,1331.5024375915527,False
291,28881,1750838733.3023748,895.4968452453613,True
292,28994,1750838734.3148017,1012.4268531799316,True
293,29096,1750838735.227718,912.9164218902588,True
294,29237,1750838736.5061147,1278.3966064453125,False
295,29315,1750838737.1992297,693.1149959564209,True
296,29383,1750838737.8111298,611.9000911712646,True
297,29463,1750838738.5308063,719.6764945983887,True
298,29580,1750838739.5844102,1053.6038875579834,True
299,29689,1750838740.57455,990.1397228240967,True
300,29789,1750838741.4739912,899.4412422180176,True
301,29881,1750838742.3013628,827.3715972900391,True
302,29966,1750838743.059484,758.1212520599365,True
303,30057,1750838743.8856816,826.197624206543,True
304,30156,1750838744.767356,881.6742897033691,True
305,30261,1750838745.721674,954.3180465698242,True
306,30341,1750838746.4424508,720.7767963409424,True
307,30451,1750838747.4227967,980.3459644317627,True
308,30536,1750838748.188311,765.5143737792969,True
309,30654,1750838749.2545662,1066.2550926208496,True
310,30744,1750838750.0603764,805.8102130889893,True
311,30837,1750838750.905748,845.3714847564697,True
312,30940,1750838751.8242075,918.4596538543701,True
313,31047,1750838752.787278,963.0703926086426,True
314,31144,1750838753.6596117,872.3337650299072,True
315,31253,1750838754.6503198,990.7081127166748,True
316,31339,1750838755.4147067,764.3868923187256,True
317,31455,1750838756.4595392,1044.832468032837,True
318,31588,1750838757.6558485,1196.3093280792236,True
319,31638,1750838758.1067605,450.9119987487793,True
320,31735,1750838758.9789305,872.1699714660645,True
321,31837,1750838759.9058444,926.9139766693115,True
322,31932,1750838760.7518554,846.0109233856201,True
323,32021,1750838761.5609095,809.0541362762451,True
324,32128,1750838762.515431,954.5214176177979,True
325,32248,1750838763.5958538,1080.4228782653809,True
326,32464,1750838765.5399597,1944.105863571167,False
327,32573,1750838766.529394,989.4342422485352,True
328,32677,1750838767.465442,936.0480308532715,True
329,32876,1750838769.2473774,1781.935453414917,False
330,32969,1750838770.093163,845.7856178283691,True
331,33059,1750838770.893701,800.5380630493164,True
332,33136,1750838771.5888002,695.0991153717041,True
333,33218,1750838772.326049,737.2488975524902,True
334,33300,1750838773.0641165,738.0673885345459,True
335,33389,1750838773.8730764,808.9599609375,True
336,33504,1750838774.8994503,1026.3738632202148,True
337,33597,1750838775.7456572,846.2069034576416,True
338,33692,1750838776.591282,845.6246852874756,True
339,33805,1750838777.6175156,1026.2336730957031,True
340,33917,1750838778.6254942,1007.9786777496338,True
341,34017,1750838779.525077,899.5828628540039,True
342,34119,1750838780.4338317,908.7545871734619,True
343,34225,1750838781.3978095,963.9778137207031,True
344,34329,1750838782.3328474,935.0378513336182,True
345,34425,1750838783.1977744,864.9270534515381,True
346,34523,1750838784.0703175,872.5430965423584,True
347,34628,1750838785.0144377,944.1201686859131,True
348,34731,1750838785.9425895,928.1518459320068,True
349,34872,1750838787.211284,1268.6944007873535,False
350,34920,1750838787.6421514,430.86743354797363,True
351,35025,1750838788.5970354,954.8840522766113,True
352,35193,1750838790.1099615,1512.9261016845703,False
353,35282,1750838790.904122,794.1606044769287,True
354,35389,1750838791.8730452,968.9230918884277,True
355,35494,1750838792.8135831,940.5379295349121,True
356,35590,1750838793.6774774,863.8942241668701,True
357,35688,1750838794.5541575,876.6801357269287,True
358,35790,1750838795.4780643,923.9068031311035,True
359,35897,1750838796.445125,967.0608043670654,True
360,35993,1750838797.3088572,863.732099533081,True
361,36083,1750838798.1097064,800.849199295044,True
362,36186,1750838799.0379293,928.2228946685791,True
363,36357,1750838800.5850148,1547.0855236053467,False
364,36485,1750838801.7370584,1152.0435810089111,True
365,36566,1750838802.4573843,720.3259468078613,True
366,36681,1750838803.5013015,1043.917179107666,True
367,36801,1750838804.5809412,1079.6396732330322,True
368,36901,1750838805.4813557,900.4144668579102,True
369,37015,1750838806.497753,1016.39723777771,True
370,37131,1750838807.5418525,1044.0995693206787,True
371,37241,1750838808.541222,999.3696212768555,True
372,37337,1750838809.404476,863.2538318634033,True
373,37470,1750838810.5952425,1190.7665729522705,True
374,37526,1750838811.101049,505.80644607543945,True
375,37642,1750838812.145023,1043.9741611480713,True
376,37738,1750838813.0090086,863.985538482666,True
377,37829,1750838813.8324792,823.4705924987793,True
378,37943,1750838814.8491986,1016.7193412780762,True
379,38051,1750838815.8212285,972.0299243927002,True
380,38170,1750838816.8925345,1071.3059902191162,True
381,38292,1750838817.9907212,1098.186731338501,True
382,38352,1750838818.530786,540.064811706543,True
383,38454,1750838819.453546,922.760009765625,True
384,38552,1750838820.3304496,876.9035339355469,True
385,38648,1750838821.1946692,864.2196655273438,True
386,38754,1750838822.1529572,958.2879543304443,True
387,38862,1750838823.1247716,971.8143939971924,True
388,38968,1750838824.07417,949.3985176086426,True
389,39061,1750838824.9201615,845.9913730621338,True
390,39157,1750838825.7850215,864.8600578308105,True
391,39260,1750838826.7024848,917.4633026123047,True
392,39365,1750838827.6567273,954.242467880249,True
393,39459,1750838828.4933867,836.6594314575195,True
394,39546,1750838829.2769191,783.5323810577393,True
395,39649,1750838830.212197,935.2779388427734,True
396,39736,1750838830.9860032,773.806095123291,True
397,39820,1750838831.7421792,756.1759948730469,True
398,39896,1750838832.425938,683.7587356567383,True
399,40026,1750838833.6008084,1174.870491027832,True
400,40128,1750838834.5133765,912.5680923461914,True
401,40223,1750838835.3691611,855.7846546173096,True
402,40327,1750838836.3044236,935.2624416351318,True
403,40431,1750838837.2407558,936.3322257995605,True
404,40535,1750838838.176932,936.1763000488281,True
405,40629,1750838839.0319536,855.0214767456055,True
406,40724,1750838839.877473,845.5195426940918,True
407,40829,1750838840.8314688,953.9957046508789,True
408,40937,1750838841.8029373,971.468448638916,True
409,41033,1750838842.6676123,864.6750450134277,True
410,41130,1750838843.5362513,868.6389923095703,True
411,41230,1750838844.4363651,900.1138210296631,True
412,41338,1750838845.404709,968.34397315979,True
413,41478,1750838846.668046,1263.3368968963623,False
414,41628,1750838848.0132236,1345.1776504516602,False
415,41722,1750838848.8608222,847.5985527038574,True
416,41811,1750838849.661199,800.3768920898438,True
417,41907,1750838850.5248177,863.6186122894287,True
418,42037,1750838851.7032995,1178.4818172454834,True
419,42159,1750838852.792941,1089.6415710449219,True
420,42267,1750838853.7643292,971.3881015777588,True
421,42406,1750838855.016036,1251.706838607788,False
422,42566,1750838856.4578586,1441.8225288391113,False
423,42698,1750838857.6445415,1186.682939529419,True
424,42790,1750838858.4759994,831.4578533172607,True
425,42891,1750838859.3799603,903.9609432220459,True
426,43001,1750838860.3794124,999.4521141052246,True
427,43102,1750838861.2842417,904.8292636871338,True
428,43304,1750838863.0970783,1812.8366470336914,False
429,43411,1750838864.0610511,963.972806930542,True
430,43537,1750838865.2038195,1142.768383026123,True
431,43631,1750838866.040027,836.207389831543,True
432,43735,1750838866.9771168,937.0899200439453,True
433,43846,1750838867.9802852,1003.1683444976807,True
434,43945,1750838868.8752794,894.9942588806152,True
435,44044,1750838869.7567132,881.4337253570557,True
436,44155,1750838870.7563932,999.6800422668457,True
437,44262,1750838871.7238069,967.4136638641357,True
438,44363,1750838872.6281822,904.3753147125244,True
439,44471,1750838873.6000297,971.8475341796875,True
440,44571,1750838874.5018284,901.7987251281738,True
441,44661,1750838875.3198888,818.0603981018066,True
442,44750,1750838876.1119215,792.0327186584473,True
443,44851,1750838877.020995,909.0733528137207,True
444,44959,1750838877.992086,971.0910320281982,True
445,45065,1750838878.9550765,962.9905223846436,True
446,45257,1750838880.682699,1727.6225090026855,False
447,45369,1750838881.691069,1008.3699226379395,True
448,45473,1750838882.6270523,935.983419418335,True
449,45573,1750838883.5277965,900.7441997528076,True
450,45675,1750838884.4357233,907.9267978668213,True
451,45778,1750838885.3635435,927.8202056884766,True
452,45883,1750838886.307856,944.312572479248,True
453,45976,1750838887.144782,836.9259834289551,True
454,46125,1750838888.4956646,1350.8825302124023,False
455,46234,1750838889.471954,976.2895107269287,True
456,46369,1750838890.6911676,1219.2134857177734,False
457,46453,1750838891.4471378,755.9702396392822,True
458,46535,1750838892.1750803,727.9424667358398,True
459,46630,1750838893.0354204,860.3401184082031,True
460,46733,1750838893.9666348,931.2143325805664,True
461,46846,1750838894.9750805,1008.4457397460938,True
462,46945,1750838895.8742847,899.2042541503906,True
463,47050,1750838896.8156502,941.3654804229736,True
464,47177,1750838897.9624598,1146.8095779418945,True
465,47267,1750838898.76327,800.8100986480713,True
466,47383,1750838899.8073645,1044.0945625305176,True
467,47423,1750838900.167461,360.0964546203613,True
468,47467,1750838900.5652962,397.83525466918945,True
469,47563,1750838901.4274893,862.1931076049805,True
470,47693,1750838902.6065905,1179.1012287139893,True
471,47879,1750838904.271829,1665.238380432129,False
472,47994,1750838905.3111625,1039.3335819244385,True
473,48098,1750838906.2469633,935.8007907867432,True
474,48171,1750838906.8992386,652.2753238677979,True
475,48257,1750838907.6821623,782.923698425293,True
476,48308,1750838908.1322825,450.120210647583,True
477,48406,1750838909.0190785,886.7959976196289,True
478,48503,1750838909.8867743,867.6958084106445,True
479,48587,1750838910.6438024,757.0281028747559,True
480,48673,1750838911.42656,782.7575206756592,True
481,48760,1750838912.2004406,773.8807201385498,True
482,48851,1750838913.020157,819.7164535522461,True
483,48937,1750838913.8015332,781.3761234283447,True
484,49019,1750838914.5319204,730.3872108459473,True
485,49103,1750838915.2878034,755.882978439331,True
486,49189,1750838916.070542,782.7386856079102,True
487,49277,1750838916.8627195,792.1774387359619,True
488,49368,1750838917.671605,808.8855743408203,True
489,49457,1750838918.4825375,810.9323978424072,True
490,49548,1750838919.2921069,809.5693588256836,True
491,49643,1750838920.1481123,856.0054302215576,True
492,49741,1750838921.0384982,890.3858661651611,True
493,49837,1750838921.9021945,863.6963367462158,True
494,49988,1750838923.2526493,1350.4548072814941,False
495,50088,1750838924.152104,899.4545936584473,True
496,50179,1750838924.971246,819.1421031951904,True
497,50269,1750838925.7904034,819.1573619842529,True
498,50327,1750838926.3031309,512.7274990081787,True
499,50448,1750838927.3929586,1089.8277759552002,True
500,50545,1750838928.274166,881.2074661254883,True
501,50638,1750838929.10679,832.6239585876465,True
502,50736,1750838929.984501,877.7108192443848,True
503,50849,1750838931.0095465,1025.04563331604,True
504,50960,1750838931.999513,989.9663925170898,True
505,51061,1750838932.9180703,918.5574054718018,True
506,51163,1750838933.8265276,908.4572792053223,True
507,51271,1750838934.7987933,972.2657203674316,True
508,51380,1750838935.7805195,981.7261695861816,True
509,51478,1750838936.6626563,882.1368217468262,True
510,51578,1750838937.566757,904.1006565093994,True
511,51680,1750838938.480512,913.754940032959,True
512,51774,1750838939.3304024,849.8904705047607,True
513,51869,1750838940.1914282,861.0258102416992,True
514,51969,1750838941.0896218,898.1935977935791,True
515,52074,1750838942.030439,940.81711769104,True
516,52168,1750838942.871809,841.3701057434082,True
517,52271,1750838943.7981648,926.3558387756348,True
518,52476,1750838945.6439977,1845.8328247070312,False
519,52646,1750838947.1779404,1533.942699432373,False
520,52736,1750838947.9836774,805.7370185852051,True
521,52778,1750838948.3625777,378.90028953552246,True
522,52870,1750838949.190578,828.0003070831299,True
523,53040,1750838950.719133,1528.554916381836,False
524,53138,1750838951.606706,887.5730037689209,True
525,53261,1750838952.7174044,1110.6984615325928,True
526,53462,1750838954.518944,1801.539659500122,False
527,53544,1750838955.254856,735.9120845794678,True
528,53705,1750838956.7135148,1458.6586952209473,False
529,53763,1750838957.2270656,513.5507583618164,True
530,53857,1750838958.081871,854.8054695129395,True
531,53940,1750838958.8198416,737.9705905914307,True
532,54026,1750838959.593793,773.9512920379639,True
533,54104,1750838960.2954388,701.6458511352539,True
534,54207,1750838961.2217891,926.3503551483154,True
535,54316,1750838962.2029002,981.1110496520996,True
536,54415,1750838963.0937395,890.8393383026123,True
537,54516,1750838964.005179,911.4394187927246,True
538,54607,1750838964.822533,817.3539638519287,True
539,54698,1750838965.6460285,823.495626449585,True
540,54794,1750838966.5095038,863.4753227233887,True
541,54890,1750838967.3701768,860.6729507446289,True
542,54983,1750838968.205444,835.2673053741455,True
543,55079,1750838969.0708694,865.4253482818604,True
544,55179,1750838969.9702196,899.3501663208008,True
545,55279,1750838970.870457,900.2373218536377,True
546,55380,1750838971.779128,908.6711406707764,True
547,55481,1750838972.697533,918.4048175811768,True
548,55580,1750838973.5803962,882.8632831573486,True
549,55689,1750838974.5693989,989.0027046203613,True
550,55739,1750838975.0093763,439.97740745544434,True
551,55838,1750838975.901948,892.5716876983643,True
552,55926,1750838976.6980088,796.0608005523682,True
553,56028,1750838977.610819,912.8103256225586,True
554,56115,1750838978.3941488,783.3297252655029,True
555,56172,1750838978.906541,512.3922824859619,True
556,56308,1750838980.130053,1223.5119342803955,False
557,56383,1750838980.8052828,675.2297878265381,True
558,56528,1750838982.1110494,1305.7665824890137,False
559,56726,1750838983.897695,1786.6456508636475,False
560,56870,1750838985.189823,1292.1278476715088,False
561,56919,1750838985.6292613,439.4383430480957,True
562,56999,1750838986.3499737,720.712423324585,True
563,57097,1750838987.2409894,891.0157680511475,True
564,57181,1750838987.9962182,755.2287578582764,True
565,57344,1750838989.4543188,1458.1005573272705,False
566,57458,1750838990.4865398,1032.2210788726807,True
567,57603,1750838991.7855632,1299.0233898162842,False
568,57673,1750838992.424128,638.5648250579834,True
569,57775,1750838993.333352,909.2240333557129,True
570,57852,1750838994.026576,693.2239532470703,True
571,57941,1750838994.837016,810.4400634765625,True
572,58020,1750838995.5387154,701.6992568969727,True
573,58146,1750838996.677276,1138.5605335235596,True
574,58265,1750838997.7526426,1075.366735458374,True
575,58390,1750838998.8732097,1120.5670833587646,True
576,58499,1750838999.850222,977.0123958587646,True
577,58557,1750839000.3804295,530.2073955535889,True
578,58692,1750839001.5859933,1205.5637836456299,False
579,58816,1750839002.7029767,1116.983413696289,True
580,58952,1750839003.926053,1223.076343536377,False
581,58992,1750839004.2864692,360.4161739349365,True
582,59084,1750839005.1144052,827.9359340667725,True
583,59158,1750839005.7849486,670.5434322357178,True
584,59239,1750839006.5093453,724.3967056274414,True
585,59322,1750839007.2567198,747.3745346069336,True
586,59412,1750839008.0665565,809.8366260528564,True
587,59578,1750839009.5653875,1498.831033706665,False
