heartbeat_id,sensor2_peak_time_s,sensor3_peak_time_s,sensor4_peak_time_s,sensor5_peak_time_s
85,77.9167611751668,78.03375330906344,77.9167611751668,77.8807635955063
86,78.97868977515175,,78.95169159040637,78.92469340566099
87,80.03161898022157,79.98662200564594,80.19360808869385,80.02261958530644
88,81.03055181580064,,81.14754394969728,80.97655544630987
89,82.04748344120995,,82.12847799544609,82.02048525646457
90,83.10041264627976,82.9384235378075,,83.10041264627976
91,83.94635576830167,,84.01835092762269,83.91935758355629
92,84.92728981405048,85.00828436828662,,84.87329344455972
93,85.93522204454467,85.90822385979929,85.74623475132701,85.82722930556315
94,86.79916395639684,,,86.7901645614817
96,88.48205080552552,,88.51804838518603,88.46405201569527
97,89.44498606144408,,89.39098969195332,89.4179878766987
98,90.54291224108954,,,90.51591405634416
99,91.55084447158372,,,91.53284568175347
100,92.45078396309638,,,92.45078396309638
101,93.46771558850571,,,93.30572648003343
102,94.42165144950913,,,94.43965023933939
103,95.43858307491845,95.22259759695541,,95.4205842850882
104,96.31152438168574,96.45551470032777,,96.27552680202523
105,97.22046326811353,,,97.20246447828328
106,98.22839549860772,,98.35438702741949,98.26439307826823
107,99.27232530876242,99.31732228333804,99.30832288842292,99.27232530876242
108,100.16326540535995,,100.3432533036625,100.1452666155297
109,101.11720126636338,101.018207922297,,101.12620066127852
110,102.20612805109371,102.31412079007524,,102.17912986634833
111,103.25905725616353,,,103.19606149175765
112,104.13199856293082,104.03300521886443,,104.14999735276108
113,104.98694107986786,104.8699489459712,,104.92394531546196
114,105.90487936121077,105.89587996629565,,105.85988238663515
115,106.91281159170497,106.8228176425537,,106.92181098662009
116,107.79475229338738,107.95674140185966,,107.85774805779327
117,108.7486881543908,108.5417020713429,108.91967665777821,108.73968875947568
118,109.81061675437576,109.63062885607323,,109.7926179645455
119,110.7375544306338,110.98953748825735,110.85454656453045,110.81854898486995
120,111.72748787129774,,,111.70948908146748
121,112.69942252213143,112.68142373230117,,112.65442554755579
122,113.68935596279536,113.69835535771048,113.81534749160713,113.69835535771048
123,114.76028395769544,,,114.77828274752568
124,115.70522042378373,,,115.70522042378373
125,116.56016294072077,116.54216415089051,,116.57816173055102
126,117.60409275087547,117.46910182714856,117.69408670002673,117.56809517121495
127,118.6660213508604,,118.80101227458731,118.62102437628478
128,119.71895055593023,,,119.69195237118485
129,,,120.40290456947986,120.22291667117733
130,120.6188900474429,120.83487552540593,,120.66388702201853
131,121.77081259657912,,121.68981804234298,121.61782288302196
132,122.75174664232793,122.79674361690356,,122.70674966775229
133,123.70568250333135,,123.59768976434984,123.69668310841622
135,125.55055846093232,125.66755059482897,125.43356632703568,125.55055846093232
136,126.59448827108702,126.73847858972904,126.71148040498366,126.5854888761719
137,127.71041324056273,127.64741747615683,127.58442171175095,127.69241445073247
138,128.60135333716028,,,128.6103527320754
139,129.43829706426706,,129.3573025100309,129.39330008969142
140,130.41923111001586,130.17624744730745,,130.34723595069485
141,131.69714518796386,131.60715123881258,,131.5171572896613
142,,,132.43509557100424,132.633082259137
143,133.67701206929172,,133.79400420318836,133.69501085912196
144,134.8469334082582,,134.90092977774896,134.8469334082582
145,135.91786140315827,,135.899862613328,135.85486563875236
146,136.98878939805834,,,136.9167942387373
147,,138.23970529126095,137.94272525906177,138.05971739295842
148,139.1306453878585,,139.01365325396185,139.14864417768874
149,,139.85959637598376,,139.72460545225684
150,140.1205788285224,,140.15657640818293,140.08458124886192
151,141.09251347935609,,141.17350803359224,141.02051832003508
152,142.1724408691713,142.24443602849232,,142.12744389459567
153,143.1803730996655,,143.2523682589865,143.10837794034447
154,144.1343089606689,,,144.07131319626302
155,145.18723816573873,145.1692393759085,,145.16023998099337
156,147.15810565215148,,147.266098391133,147.0951098877456
157,148.25603183179695,,,148.26503122671207
158,149.43495256567854,,,149.32695982669702
159,,,150.20890052837942,150.1639035538038
160,150.98284849108032,150.91985272667443,,150.96484970125007
162,151.84679040293247,,151.67580189954506,151.81079282327198
163,152.6567359452939,,,152.58474078597288
164,153.29569298426787,,153.5026790673158,153.38568693341915
165,154.14163610628978,154.1776336859503,,154.1056385266293
167,156.68846486727062,,156.52647575879837,156.62546910286474
168,157.7233952825102,,,157.7143958875951
169,158.83932025198592,158.55133961470185,158.66833174859852,158.68633053842876
170,159.8832500621406,,159.66726458417756,159.74825913841372
171,160.87318350280455,,,160.86418410788943
172,161.89011512821386,,161.89011512821386,161.8001211790626
173,162.94304433328367,162.80805340955678,162.93404493836854,162.88904796379293
174,164.05896930275938,163.8249850349661,,163.98697414343837
175,165.09389971799897,,165.0129051637628,165.1118985078292
176,166.07483376374776,,,166.05683497391752
177,167.15476115356296,166.9387756755999,,167.04676841458144
178,168.0726994349059,,167.93770851117898,168.09969761965127
179,169.08063166540006,,,169.04463408573957
180,170.00756934165813,169.89057720776148,169.98057115691273,169.94457357725224
182,172.1584247263734,,,172.16742412128852
183,173.08536240263146,,173.14835816703734,173.15735756195247
184,174.16528979244666,,,173.97630249922898
185,174.93923775514756,,,174.91223957040216
186,175.7311845076787,175.5961935839518,175.78518087716947,175.67718813818794
187,176.49613307546446,,176.5141318652947,176.5141318652947
188,,177.07209435003256,,177.2520822483351
189,178.026030211036,178.14302234493263,,177.9900326313755
190,178.94396849237893,178.86297393814277,178.92596970254866,178.94396849237893
191,179.82590919406132,179.73591524491007,,179.8799055635521
