sensor,sensor_name,peak_number,peak_index,peak_time_s,quality
sensor5,ear,112,10195,91.75381030410108,excellent
sensor5,ear,113,10281,92.52780026841228,excellent
sensor5,ear,114,10322,92.89679548395598,excellent
sensor5,ear,115,10423,93.80578369785636,excellent
sensor5,ear,116,10465,94.18377879670601,excellent
sensor5,ear,117,10570,95.12876654383015,excellent
sensor5,ear,118,10624,95.61476024235114,excellent
sensor5,ear,119,10785,97.06374145460815,excellent
sensor5,ear,120,10874,97.86473106883719,excellent
sensor5,ear,121,11026,99.2327133313407,excellent
sensor5,ear,122,11107,99.96170387912218,excellent
sensor5,ear,123,11189,100.69969431020961,excellent
sensor5,ear,124,11229,101.05968964244737,excellent
sensor5,ear,125,11336,102.0226771561834,excellent
sensor5,ear,126,11545,103.90365276712573,excellent
sensor5,ear,127,11601,104.40764623225861,excellent
sensor5,ear,128,11684,105.15463654665199,excellent
sensor5,ear,129,11850,106.64861717543872,excellent
sensor5,ear,130,11932,107.38660760652614,excellent
sensor5,ear,131,12004,108.03459920455413,excellent
sensor5,ear,132,12088,108.79058940225343,excellent
sensor5,ear,133,12178,109.60057889978842,excellent
sensor5,ear,134,12263,110.36556898079367,excellent
sensor5,ear,135,12335,111.01356057882165,excellent
sensor5,ear,136,12422,111.7965504264388,excellent
sensor5,ear,137,12507,112.56154050744405,excellent
sensor5,ear,138,12589,113.29953093853148,excellent
sensor5,ear,139,12680,114.1185203193724,excellent
sensor5,ear,140,12734,114.6045140178934,excellent
sensor5,ear,141,12833,115.49550246518186,excellent
sensor5,ear,142,12925,116.32349172932872,excellent
sensor5,ear,143,13032,117.28647924306476,excellent
sensor5,ear,144,13124,118.11446850721163,excellent
sensor5,ear,145,13211,118.89745835482877,excellent
sensor5,ear,146,13260,119.33845263682004,excellent
sensor5,ear,147,13306,119.75244726889346,excellent
