sensor,sensor_name,peak_count,quality,valid_ibi_ratio,hr_mean_bpm,hr_std_bpm,ibi_mean_ms,ibi_std_ms,rmssd_ms,pnn50_percent,signal_duration_s,fft_hr_bpm,fft_peak_freq_hz
sensor2,nose,91,good,0.5666666666666667,55.505544279860786,22.70851446887261,1269.2835422483297,545.9573978876061,786.9751976316012,92.13483146067416,119.99544411815396,51.9102021744178,0.8651700362402966
sensor3,finger,59,fair,0.43103448275862066,52.43905510251199,28.32755882335739,1801.8387060107584,1955.997630515744,2001.8273694640384,85.96491228070175,119.99544411815396,51.9102021744178,0.8651700362402966
sensor4,wrist,104,good,0.6504854368932039,63.64607945994784,22.177337753941824,1140.1890996045222,696.9147641607865,875.940897341459,69.6078431372549,119.99544411815396,51.9102021744178,0.8651700362402966
sensor5,ear,147,excellent,0.910958904109589,81.23869028039223,27.03703544071671,811.2223582618192,252.23577245902968,361.53211827873275,66.89655172413794,119.99544411815396,51.9102021744178,0.8651700362402966
