heartbeat_id,window_id,reference_sensor,window_start_s,window_end_s,sensor3_peak_time_s,sensor3_peak_idx,sensor4_peak_time_s,sensor4_peak_idx,sensor5_peak_time_s,sensor5_peak_idx
115,21,sensor3,104.89281046932935,124.89039304014443,121.02947363290785,13448,121.0564730693221,13451.0,,
116,21,sensor3,104.89281046932935,124.89039304014443,121.73145897967814,13526,121.75845841609238,13529.0,,
117,21,sensor3,104.89281046932935,124.89039304014443,122.4514439507246,13606,122.496443011415,13611.0,,
118,21,sensor3,104.89281046932935,124.89039304014443,123.1444294853568,13683,123.18042873390912,13687.0,,
119,21,sensor3,104.89281046932935,124.89039304014443,123.87341426854132,13764,123.87341426854132,13764.0,,
120,21,sensor3,104.89281046932935,124.89039304014443,124.72839642165899,13859,124.74639604593514,13861.0,,
121,22,sensor3,109.88770620596408,129.88528877677916,110.67968967411517,12298,110.69768929839134,12300.0,,
122,22,sensor3,109.88770620596408,129.88528877677916,111.4086744572997,12379,111.4536735179901,12384.0,,
123,22,sensor3,109.88770620596408,129.88528877677916,112.18265830117463,12465,112.2006579254508,12467.0,,
124,22,sensor3,109.88770620596408,129.88528877677916,112.92964270863533,12548,112.96564195718764,12552.0,,
125,22,sensor3,109.88770620596408,129.88528877677916,113.68562692823409,12632,113.70362655251026,12634.0,,
126,22,sensor3,109.88770620596408,129.88528877677916,114.41461171141862,12713,114.44161114783286,12716.0,,
127,22,sensor3,109.88770620596408,129.88528877677916,115.17959574315547,12798,115.21559499170779,12802.0,,
128,22,sensor3,109.88770620596408,129.88528877677916,115.94457977489232,12883,115.98057902344465,12887.0,,
129,22,sensor3,109.88770620596408,129.88528877677916,116.72756343090533,12970,116.7365632430434,12971.0,,
130,22,sensor3,109.88770620596408,129.88528877677916,117.46554802622794,13052,117.51054708691835,13057.0,,
131,22,sensor3,109.88770620596408,129.88528877677916,118.22153224582671,13136,118.26653130651711,13141.0,,
132,22,sensor3,109.88770620596408,129.88528877677916,119.68850162433385,13299,119.66150218791961,13296.0,,
133,22,sensor3,109.88770620596408,129.88528877677916,120.3634875346899,13374,120.35448772255181,13373.0,,
134,22,sensor3,109.88770620596408,129.88528877677916,121.02947363290785,13448,121.0564730693221,13451.0,,
135,22,sensor3,109.88770620596408,129.88528877677916,121.73145897967814,13526,121.75845841609238,13529.0,,
136,22,sensor3,109.88770620596408,129.88528877677916,122.4514439507246,13606,122.496443011415,13611.0,,
137,22,sensor3,109.88770620596408,129.88528877677916,123.1444294853568,13683,123.18042873390912,13687.0,,
138,22,sensor3,109.88770620596408,129.88528877677916,123.87341426854132,13764,123.87341426854132,13764.0,,
139,22,sensor3,109.88770620596408,129.88528877677916,124.66539773669241,13852,124.70139698524474,13856.0,,
140,22,sensor3,109.88770620596408,129.88528877677916,125.54737932622432,13950,125.57437876263856,13953.0,,
141,22,sensor3,109.88770620596408,129.88528877677916,126.42936091575622,14048,126.44736054003238,14050.0,,
142,22,sensor3,109.88770620596408,129.88528877677916,127.28434306887388,14143,127.33834194170235,14149.0,,
143,22,sensor3,109.88770620596408,129.88528877677916,128.13932522199153,14238,128.18432428268193,14243.0,,
144,22,sensor3,109.88770620596408,129.88528877677916,128.91330906586646,14324,128.92230887800454,14325.0,,
145,22,sensor3,109.88770620596408,129.88528877677916,129.71429234615564,14413,129.74129178256987,14416.0,,
146,26,sensor3,129.867289152503,149.8648717233181,130.44327712934015,14494,130.46127675361632,14496.0,,
147,26,sensor3,129.867289152503,149.8648717233181,131.23526059749125,14582,131.27125984604356,14586.0,,
148,26,sensor3,129.867289152503,149.8648717233181,132.06324331419466,14674,132.06324331419466,14674.0,,
149,26,sensor3,129.867289152503,149.8648717233181,132.85522678234574,14762,132.90022584303614,14767.0,,
150,26,sensor3,129.867289152503,149.8648717233181,133.64721025049684,14850,133.67420968691107,14853.0,,
151,26,sensor3,129.867289152503,149.8648717233181,134.44819353078603,14939,134.49319259147643,14944.0,,
152,26,sensor3,129.867289152503,149.8648717233181,135.2941758717656,15033,135.339174932456,15038.0,,
153,26,sensor3,129.867289152503,149.8648717233181,136.10415896419283,15123,136.14915802488323,15128.0,,
154,26,sensor3,129.867289152503,149.8648717233181,136.88714262020585,15210,136.94114149303434,15216.0,,
155,26,sensor3,129.867289152503,149.8648717233181,137.68812590049504,15299,137.72412514904735,15303.0,,
156,26,sensor3,129.867289152503,149.8648717233181,138.4801093686461,15387,138.51610861719846,15391.0,,
157,26,sensor3,129.867289152503,149.8648717233181,139.24509340038298,15472,139.24509340038298,15472.0,,
158,26,sensor3,129.867289152503,149.8648717233181,139.99207780784366,15555,140.03707686853406,15560.0,,
159,26,sensor3,129.867289152503,149.8648717233181,140.79306108813284,15644,140.78406127599476,15643.0,,
160,26,sensor3,129.867289152503,149.8648717233181,141.61204399269818,15735,141.62104380483626,15736.0,,
161,26,sensor3,129.867289152503,149.8648717233181,142.42202708512542,15825,142.4400267094016,15827.0,,
162,26,sensor3,129.867289152503,149.8648717233181,143.27700923824307,15920,143.30400867465733,15923.0,,
163,26,sensor3,129.867289152503,149.8648717233181,144.11399176708457,16013,144.14099120349883,16016.0,,
164,26,sensor3,129.867289152503,149.8648717233181,144.941974483788,16105,144.95997410806416,16107.0,,
165,26,sensor3,129.867289152503,149.8648717233181,145.78795682476758,16199,145.85095550973412,16206.0,,
166,26,sensor3,129.867289152503,149.8648717233181,146.6519387900233,16295,146.66993841429945,16297.0,,
167,26,sensor3,129.867289152503,149.8648717233181,147.46192188245055,16385,147.47992150672673,16387.0,,
168,26,sensor3,129.867289152503,149.8648717233181,148.2719049748778,16475,148.3169040355682,16480.0,,
169,26,sensor3,129.867289152503,149.8648717233181,149.1088875037193,16568,149.1538865644097,16573.0,,
170,27,sensor3,134.86218488913772,154.85976745995282,135.2851760596275,15032,,,135.23117718679902,15026.0
171,27,sensor3,134.86218488913772,154.85976745995282,136.10415896419283,15123,,,136.02316065495012,15114.0
172,27,sensor3,134.86218488913772,154.85976745995282,136.88714262020585,15210,,,136.79714449882505,15200.0
173,27,sensor3,134.86218488913772,154.85976745995282,137.68812590049504,15299,,,137.59812777911424,15289.0
174,27,sensor3,134.86218488913772,154.85976745995282,138.4801093686461,15387,,,138.58810711430309,15399.0
175,27,sensor3,134.86218488913772,154.85976745995282,139.24509340038298,15472,,,139.11909603044984,15458.0
176,27,sensor3,134.86218488913772,154.85976745995282,139.99207780784366,15555,,,139.92007931073903,15547.0
177,27,sensor3,134.86218488913772,154.85976745995282,140.79306108813284,15644,,,140.7120627788901,15635.0
178,27,sensor3,134.86218488913772,154.85976745995282,141.61204399269818,15735,,,141.53104568345543,15726.0
179,27,sensor3,134.86218488913772,154.85976745995282,142.42202708512542,15825,,,142.3410287758827,15816.0
180,27,sensor3,134.86218488913772,154.85976745995282,143.27700923824307,15920,,,143.19601092900035,15911.0
181,27,sensor3,134.86218488913772,154.85976745995282,144.11399176708457,16013,,,144.05999289425608,16007.0
182,27,sensor3,134.86218488913772,154.85976745995282,144.941974483788,16105,,,144.8879756109595,16099.0
183,27,sensor3,134.86218488913772,154.85976745995282,145.78795682476758,16199,,,145.71595832766292,16191.0
184,27,sensor3,134.86218488913772,154.85976745995282,146.6519387900233,16295,,,146.5619406686425,16285.0
185,27,sensor3,134.86218488913772,154.85976745995282,147.46192188245055,16385,,,147.36292394893167,16374.0
186,27,sensor3,134.86218488913772,154.85976745995282,148.28090478701588,16476,,,148.19090666563508,16466.0
187,27,sensor3,134.86218488913772,154.85976745995282,149.1088875037193,16568,,,149.04588881875273,16561.0
188,27,sensor3,134.86218488913772,154.85976745995282,149.93687022042272,16660,,,149.87387153545615,16653.0
189,27,sensor3,134.86218488913772,154.85976745995282,150.75585312498805,16751,,,150.70185425215956,16745.0
190,27,sensor3,134.86218488913772,154.85976745995282,151.51183734458684,16835,,,151.43983884748218,16827.0
191,27,sensor3,134.86218488913772,154.85976745995282,152.312820624876,16924,,,152.2138226913571,16913.0
192,27,sensor3,134.86218488913772,154.85976745995282,153.1048040930271,17012,,,153.0508052201986,17006.0
193,27,sensor3,134.86218488913772,154.85976745995282,153.96878605828283,17108,,,153.86978812476394,17097.0
194,29,sensor5,144.85197636240719,164.84955893322228,145.78795682476758,16199,,,145.71595832766292,16191.0
195,29,sensor5,144.85197636240719,164.84955893322228,146.6519387900233,16295,,,146.5619406686425,16285.0
196,29,sensor5,144.85197636240719,164.84955893322228,147.46192188245055,16385,,,147.36292394893167,16374.0
197,29,sensor5,144.85197636240719,164.84955893322228,148.28090478701588,16476,,,148.19090666563508,16466.0
198,29,sensor5,144.85197636240719,164.84955893322228,149.1088875037193,16568,,,149.04588881875276,16561.0
199,29,sensor5,144.85197636240719,164.84955893322228,149.93687022042272,16660,,,149.87387153545615,16653.0
200,29,sensor5,144.85197636240719,164.84955893322228,150.75585312498805,16751,,,150.70185425215956,16745.0
201,29,sensor5,144.85197636240719,164.84955893322228,151.51183734458684,16835,,,151.43983884748218,16827.0
202,29,sensor5,144.85197636240719,164.84955893322228,152.312820624876,16924,,,152.2138226913571,16913.0
203,29,sensor5,144.85197636240719,164.84955893322228,153.1048040930271,17012,,,153.0508052201986,17006.0
204,29,sensor5,144.85197636240719,164.84955893322228,153.96878605828283,17108,,,153.86978812476394,17097.0
205,29,sensor5,144.85197636240719,164.84955893322228,154.80576858712433,17201,,,154.73377009001968,17193.0
206,29,sensor5,144.85197636240719,164.84955893322228,155.5977520552754,17289,,,155.53475337030886,17282.0
207,29,sensor5,144.85197636240719,164.84955893322228,157.12772011874912,17459,,,157.04672180950638,17450.0
208,29,sensor5,144.85197636240719,164.84955893322228,157.90170396262405,17545,,,157.83870527765748,17538.0
209,29,sensor5,144.85197636240719,164.84955893322228,158.6576881822228,17629,,,158.58568968511818,17621.0
210,29,sensor5,144.85197636240719,164.84955893322228,159.43167202609774,17715,,,159.34167390471694,17705.0
211,29,sensor5,144.85197636240719,164.84955893322228,160.13365737286804,17793,,,160.07065868790147,17786.0
212,29,sensor5,144.85197636240719,164.84955893322228,160.86264215605257,17874,,,160.76364422253369,17863.0
213,29,sensor5,144.85197636240719,164.84955893322228,161.58262712709902,17954,,,161.51062862999436,17946.0
214,29,sensor5,144.85197636240719,164.84955893322228,162.34761115883586,18039,,,162.30261209814546,18034.0
215,29,sensor5,144.85197636240719,164.84955893322228,163.14859443912505,18128,,,163.0675961298823,18119.0
216,29,sensor5,144.85197636240719,164.84955893322228,163.9135784708619,18213,,,163.87757922230958,18209.0
