sensor_pair,sensor_names,valid_heartbeats,mean_ptt_ms,std_ptt_ms,min_ptt_ms,max_ptt_ms,median_ptt_ms,q25_ptt_ms,q75_ptt_ms
sensor2-sensor3,nose→finger,152,47.13056530829883,81.11486127833973,-197.99574169717715,197.99574169718426,53.99883864470212,0.0,98.99787084859213
sensor2-sensor4,nose→wrist,141,82.65779674333993,89.61813981205844,-350.9924511904501,251.99458034185795,89.99806440780844,35.999225763120535,134.99709661171266
sensor2-sensor5,nose→ear,75,2.3999483842074976,122.04687328817488,-242.99477390107427,296.9936125457622,8.999806440769476,-76.49835474663469,80.99825796702476
sensor3-sensor4,finger→wrist,215,44.11998134224557,27.796579198083315,-152.99670949328004,143.99690305249146,44.99903220390422,26.99941932235106,62.99864508545738
sensor3-sensor5,finger→ear,115,-51.41628549211241,82.76389052953985,-188.99593525640057,197.99574169718426,-62.99864508545738,-103.49777406898019,-17.999612881561156
sensor4-sensor5,wrist→ear,105,-92.22658790742862,84.04820663672591,-260.99438678264164,134.99709661172687,-98.99787084859213,-143.99690305248924,-44.99903220391843
