heartbeat_id,sensor_pair,sensor_names,ptt_ms,sensor2_time_s,sensor3_time_s,sensor4_time_s,sensor5_time_s
120,sensor2-sensor3,nose→finger,71.99845152624107,92.80600401733072,92.87800246885696,,
122,sensor2-sensor3,nose→finger,-8.999806440769476,94.37197033802656,94.36297053158579,,
125,sensor2-sensor3,nose→finger,89.99806440780844,96.5949225288994,96.68492059330721,,
126,sensor2-sensor3,nose→finger,80.99825796702476,97.35090626992498,97.431904527892,,
127,sensor2-sensor3,nose→finger,-89.99806440780844,98.26888652688461,98.1788884624768,,
129,sensor2-sensor3,nose→finger,-17.999612881553162,99.69985575096874,99.68185613808718,,
132,sensor2-sensor3,nose→finger,17.999612881553162,101.87780890963768,101.89580852251923,,
134,sensor2-sensor3,nose→finger,53.9988386446737,103.30877813372182,103.36277697236649,,
135,sensor2-sensor3,nose→finger,-170.9963223748332,104.32575626153003,104.1547599391552,,
137,sensor2-sensor3,nose→finger,152.99670949326583,105.61272858256167,105.76572529205494,,
138,sensor2-sensor3,nose→finger,0.0,106.53970864596208,106.53970864596208,,
139,sensor2-sensor3,nose→finger,80.99825796702476,107.2326937419022,107.31369199986922,,
140,sensor2-sensor3,nose→finger,35.999225763120535,108.11467477309871,108.15067399886183,,
141,sensor2-sensor3,nose→finger,-62.99864508545738,109.0506546429399,108.98765599785445,,
142,sensor2-sensor3,nose→finger,116.99748373014529,109.73463993243924,109.85163741616938,,
143,sensor2-sensor3,nose→finger,35.999225763120535,110.688619415162,110.72461864092512,,
145,sensor2-sensor3,nose→finger,-197.99574169717005,111.72359715585178,111.52560141415461,,
146,sensor2-sensor3,nose→finger,71.99845152624107,112.25458573585784,112.32658418738409,,
149,sensor2-sensor3,nose→finger,107.9976772893616,114.53153676537536,114.63953444266473,,
152,sensor2-sensor3,nose→finger,161.99651593406372,116.87148643997834,117.0334829559124,,
153,sensor2-sensor3,nose→finger,125.99729017092898,117.69946863253017,117.8254659227011,,
154,sensor2-sensor3,nose→finger,134.99709661171266,118.47345198643731,118.60844908304902,,
155,sensor2-sensor3,nose→finger,62.998645085471594,119.29243437254836,119.35543301763383,,
158,sensor2-sensor3,nose→finger,152.99670949326583,121.63238404715135,121.78538075664461,,
159,sensor2-sensor3,nose→finger,62.99864508545738,122.53236469122942,122.59536333631488,,
160,sensor2-sensor3,nose→finger,89.99806440780844,123.32434765801811,123.41434572242592,,
161,sensor2-sensor3,nose→finger,-17.999612881553162,124.23332810853697,124.21532849565541,,
163,sensor2-sensor3,nose→finger,107.99767728937582,125.65529752618032,125.7632952034697,,
164,sensor2-sensor3,nose→finger,26.99941932233685,126.47427991229137,126.5012793316137,,
165,sensor2-sensor3,nose→finger,53.99883864468791,127.2032642339946,127.25726307263929,,
167,sensor2-sensor3,nose→finger,-17.999612881567373,128.80522978045357,128.787230167572,,
168,sensor2-sensor3,nose→finger,-17.999612881567373,129.56121352147915,129.54321390859758,,
169,sensor2-sensor3,nose→finger,125.99729017091477,130.21819939165616,130.34419668182707,,
171,sensor2-sensor3,nose→finger,197.99574169715584,131.76616609947044,131.9641618411676,,
172,sensor2-sensor3,nose→finger,-44.99903220391843,132.78314422727865,132.73814519507474,,
173,sensor2-sensor3,nose→finger,62.99864508545738,133.44912990389642,133.51212854898188,,
174,sensor2-sensor3,nose→finger,26.99941932235106,134.2951117093298,134.32211112865215,,
176,sensor2-sensor3,nose→finger,107.99767728937582,135.82507880426252,135.9330764815519,,
178,sensor2-sensor3,nose→finger,8.999806440755265,137.44504396360307,137.45404377004382,,
179,sensor2-sensor3,nose→finger,71.99845152624107,138.15602867242472,138.22802712395097,,
181,sensor2-sensor3,nose→finger,53.99883864470212,139.68599576735744,139.73999460600214,,
184,sensor2-sensor3,nose→finger,44.99903220389001,142.08894408704592,142.1339431192498,,
185,sensor2-sensor3,nose→finger,107.99767728937582,142.82692821518992,142.9349258924793,,
186,sensor2-sensor3,nose→finger,98.99787084859213,143.66391021418252,143.7629080850311,,
187,sensor2-sensor3,nose→finger,98.99787084859213,144.48289260029358,144.58189047114217,,
190,sensor2-sensor3,nose→finger,44.99903220389001,146.82284227489657,146.86784130710046,,
191,sensor2-sensor3,nose→finger,-8.999806440783686,147.62382504812604,147.61482524168525,,
192,sensor2-sensor3,nose→finger,170.9963223748332,148.22681207965834,148.39780840203318,,
193,sensor2-sensor3,nose→finger,17.999612881567373,149.19879117526267,149.21679078814424,,
196,sensor2-sensor3,nose→finger,197.99574169718426,151.49374181766174,151.69173755935893,,
197,sensor2-sensor3,nose→finger,53.99883864470212,152.42972168750293,152.48372052614764,,
199,sensor2-sensor3,nose→finger,-8.999806440783686,154.10368568548816,154.09468587904738,,
200,sensor2-sensor3,nose→finger,53.9988386446737,154.89566865227687,154.94966749092154,,
201,sensor2-sensor3,nose→finger,26.99941932235106,155.74165045771025,155.7686498770326,,
203,sensor2-sensor3,nose→finger,-35.999225763134746,157.3976148428139,157.36161561705077,,
206,sensor2-sensor3,nose→finger,71.99845152626949,159.56656819504204,159.6385666465683,,
209,sensor2-sensor3,nose→finger,116.9974837301595,161.81651980523722,161.93351728896738,,
210,sensor2-sensor3,nose→finger,134.99709661169845,162.6175025784667,162.7524996750784,,
211,sensor2-sensor3,nose→finger,188.99593525640057,163.3644865130515,163.5534824483079,,
212,sensor2-sensor3,nose→finger,8.999806440783686,164.3454654150966,164.3544652215374,,
215,sensor2-sensor3,nose→finger,98.99787084859213,166.6854150896996,166.7844129605482,,
216,sensor2-sensor3,nose→finger,53.99883864470212,167.49539766936985,167.54939650801455,,
217,sensor2-sensor3,nose→finger,-170.9963223748332,168.47637657141496,168.30538024904013,,
218,sensor2-sensor3,nose→finger,161.9965159340495,168.91736708701322,169.07936360294727,,
219,sensor2-sensor3,nose→finger,125.99729017094319,169.72734966668347,169.8533469568544,,
220,sensor2-sensor3,nose→finger,-17.999612881567373,170.62733031076155,170.60933069787998,,
222,sensor2-sensor3,nose→finger,98.99787084859213,172.06729934128646,172.16629721213505,,
223,sensor2-sensor3,nose→finger,80.99825796702476,172.8412826951936,172.92228095316062,,
224,sensor2-sensor3,nose→finger,62.99864508545738,173.66926488774544,173.7322635328309,,
225,sensor2-sensor3,nose→finger,0.0,174.51524669317882,174.51524669317882,,
228,sensor2-sensor3,nose→finger,179.99612881561688,176.66620043252541,176.84619656134103,,
229,sensor2-sensor3,nose→finger,53.9988386446737,177.53018185084036,177.58418068948504,,
230,sensor2-sensor3,nose→finger,71.99845152624107,178.28616559186594,178.35816404339218,,
231,sensor2-sensor3,nose→finger,71.99845152624107,179.07814855865465,179.1501470101809,,
2,sensor2-sensor4,nose→wrist,53.998838644684355,1.4039698047617912,,1.4579686434064756,
3,sensor2-sensor4,nose→wrist,62.99864508546493,2.078955287820345,,2.14195393290581,
7,sensor2-sensor4,nose→wrist,71.9984515262455,4.247908640048497,,4.319907091574742,
8,sensor2-sensor4,nose→wrist,143.99690305249192,4.886894897343927,,5.030891800396419,
9,sensor2-sensor4,nose→wrist,-62.99864508546538,5.759876122099657,,5.6968774770141914,
14,sensor2-sensor4,nose→wrist,134.9970966117109,9.404797730615845,,9.539794827227556,
16,sensor2-sensor4,nose→wrist,143.996903052491,10.943764631989348,,11.087761535041839,
17,sensor2-sensor4,nose→wrist,161.99651593405306,11.681748760133367,,11.84374527606742,
18,sensor2-sensor4,nose→wrist,35.99922576312409,12.527730565566753,,12.563729791329877,
20,sensor2-sensor4,nose→wrist,71.99845152624462,14.030698241177133,,14.102696692703377,
24,sensor2-sensor4,nose→wrist,107.99767728936871,16.964635140871646,,17.072632818161015,
26,sensor2-sensor4,nose→wrist,0.0,18.575600493771393,,18.575600493771393,
28,sensor2-sensor4,nose→wrist,35.99922576312409,20.09656778226333,,20.132567008026456,
29,sensor2-sensor4,nose→wrist,206.99554813795373,20.65455578159174,,20.861551329729693,
30,sensor2-sensor4,nose→wrist,53.998838644684355,21.55453642566981,,21.608535264314494,
31,sensor2-sensor4,nose→wrist,8.999806440780134,22.43651745686632,,22.4455172633071,
32,sensor2-sensor4,nose→wrist,26.9994193223404,23.255499842977365,,23.282499262299705,
33,sensor2-sensor4,nose→wrist,125.99729017092898,23.921485519595137,,24.047482809766066,
34,sensor2-sensor4,nose→wrist,26.999419322343954,24.830465970113988,,24.85746538943633,
35,sensor2-sensor4,nose→wrist,71.99845152624818,25.50545145317254,,25.57744990469879,
36,sensor2-sensor4,nose→wrist,89.99806440780844,26.25243538775734,,26.34243345216515,
37,sensor2-sensor4,nose→wrist,35.99922576312409,27.071417773868387,,27.10741699963151,
38,sensor2-sensor4,nose→wrist,80.99825796702476,27.827401514893968,,27.908399772860992,
39,sensor2-sensor4,nose→wrist,-134.9970966117091,28.790380804057502,,28.655383707445793,
40,sensor2-sensor4,nose→wrist,-188.99593525639347,29.564364157964643,,29.37536822270825,
41,sensor2-sensor4,nose→wrist,-26.9994193223404,30.18535080237851,,30.15835138305617,
42,sensor2-sensor4,nose→wrist,116.9974837301524,30.851336478996284,,30.968333962726437,
43,sensor2-sensor4,nose→wrist,89.99806440780489,31.589320607140305,,31.67931867154811,
45,sensor2-sensor4,nose→wrist,206.99554813795373,33.12828750851381,,33.33528305665176,
46,sensor2-sensor4,nose→wrist,-53.9988386446808,34.19026466852593,,34.136265829881246,
47,sensor2-sensor4,nose→wrist,188.99593525639347,34.71225344209121,,34.901249377347604,
48,sensor2-sensor4,nose→wrist,80.99825796702476,35.585234666846944,,35.66623292481397,
50,sensor2-sensor4,nose→wrist,161.9965159340495,37.10620195533888,,37.26819847127293,
51,sensor2-sensor4,nose→wrist,242.99477390108137,37.826186470601336,,38.06918124450242,
52,sensor2-sensor4,nose→wrist,53.99883864468791,38.73516692112019,,38.78916575976488,
54,sensor2-sensor4,nose→wrist,35.999225763120535,40.26513401605291,,40.30113324181603,
55,sensor2-sensor4,nose→wrist,107.99767728936871,40.97611872487459,,41.08411640216396,
56,sensor2-sensor4,nose→wrist,179.99612881560978,41.669103820814705,,41.849099949630315,
59,sensor2-sensor4,nose→wrist,170.9963223748403,44.06305233406237,,44.23404865643721,
60,sensor2-sensor4,nose→wrist,107.99767728936871,44.9360335588181,,45.04403123610747,
62,sensor2-sensor4,nose→wrist,215.99535457873742,47.05098807240157,,47.26698342698031,
64,sensor2-sensor4,nose→wrist,206.99554813796084,48.62595419953819,,48.83294974767615,
69,sensor2-sensor4,nose→wrist,17.999612881560267,52.72086613009342,,52.73886574297498,
70,sensor2-sensor4,nose→wrist,98.99787084858502,53.413851226033536,,53.51284909688212,
71,sensor2-sensor4,nose→wrist,71.99845152624107,54.295832257230046,,54.36783070875629,
72,sensor2-sensor4,nose→wrist,-134.99709661170556,55.31281038503826,,55.177813288426556,
76,sensor2-sensor4,nose→wrist,251.99458034185795,58.24674728473278,,58.498741865074635,
77,sensor2-sensor4,nose→wrist,35.999225763120535,59.236725993218656,,59.272725218981776,
80,sensor2-sensor4,nose→wrist,125.99729017092898,61.43267876476915,,61.55867605494008,
81,sensor2-sensor4,nose→wrist,125.99729017092898,62.20666211867629,,62.33265940884722,
82,sensor2-sensor4,nose→wrist,134.99709661170556,62.98964527902422,,63.12464237563592,
85,sensor2-sensor4,nose→wrist,107.99767728937582,65.47359185667969,,65.58158953396907,
86,sensor2-sensor4,nose→wrist,71.99845152625528,66.27457462990917,,66.34657308143542,
89,sensor2-sensor4,nose→wrist,26.99941932235106,68.82151985265011,,68.84851927197246,
90,sensor2-sensor4,nose→wrist,71.99845152624107,69.55950398079413,,69.63150243232037,
91,sensor2-sensor4,nose→wrist,116.9974837301595,70.27948849605659,,70.39648597978675,
92,sensor2-sensor4,nose→wrist,89.99806440780844,71.06247165640451,,71.15246972081232,
93,sensor2-sensor4,nose→wrist,62.99864508545738,71.80945559098932,,71.87245423607477,
94,sensor2-sensor4,nose→wrist,134.99709661171266,72.50244068692943,,72.63743778354115,
95,sensor2-sensor4,nose→wrist,35.999225763120535,73.39342152456672,,73.42942075032984,
98,sensor2-sensor4,nose→wrist,125.99729017092898,75.69737197340658,,75.8233692635775,
100,sensor2-sensor4,nose→wrist,-35.999225763120535,77.38933558427335,,77.35333635851023,
102,sensor2-sensor4,nose→wrist,188.99593525638636,78.78430558259437,,78.97330151785076,
103,sensor2-sensor4,nose→wrist,71.99845152624107,79.63928719446854,,79.71128564599478,
104,sensor2-sensor4,nose→wrist,107.9976772893616,80.37727132261256,,80.48526899990192,
105,sensor2-sensor4,nose→wrist,116.99748373014529,81.1512546765197,,81.26825216024984,
106,sensor2-sensor4,nose→wrist,-116.99748373014529,82.06023512703854,,81.9432376433084,
107,sensor2-sensor4,nose→wrist,-17.999612881567373,82.77121983586022,,82.75322022297865,
108,sensor2-sensor4,nose→wrist,89.99806440780844,83.42820570603722,,83.51820377044503,
110,sensor2-sensor4,nose→wrist,179.99612881561688,84.88617434944369,,85.06617047825931,
111,sensor2-sensor4,nose→wrist,26.99941932233685,85.82215421928488,,85.84915363860722,
113,sensor2-sensor4,nose→wrist,-17.999612881567373,87.46911879794776,,87.45111918506619,
116,sensor2-sensor4,nose→wrist,0.0,89.79106885966918,,89.79106885966918,
117,sensor2-sensor4,nose→wrist,-35.999225763120535,90.60105143933944,,90.56505221357632,
120,sensor2-sensor4,nose→wrist,152.99670949326583,92.80600401733072,,92.95900072682399,
122,sensor2-sensor4,nose→wrist,35.999225763120535,94.37197033802656,,94.40796956378968,
125,sensor2-sensor4,nose→wrist,107.9976772893616,96.5949225288994,,96.70292020618876,
126,sensor2-sensor4,nose→wrist,98.99787084859213,97.35090626992498,,97.44990414077357,
127,sensor2-sensor4,nose→wrist,-62.998645085471594,98.26888652688461,,98.20588788179914,
129,sensor2-sensor4,nose→wrist,17.999612881567373,99.69985575096874,,99.7178553638503,
132,sensor2-sensor4,nose→wrist,26.99941932233685,101.87780890963768,,101.90480832896002,
134,sensor2-sensor4,nose→wrist,80.99825796702476,103.30877813372182,,103.38977639168884,
135,sensor2-sensor4,nose→wrist,-116.99748373014529,104.32575626153003,,104.20875877779989,
137,sensor2-sensor4,nose→wrist,206.99554813795373,105.61272858256167,,105.81972413069963,
138,sensor2-sensor4,nose→wrist,44.99903220390422,106.53970864596208,,106.58470767816598,
139,sensor2-sensor4,nose→wrist,179.99612881561688,107.2326937419022,,107.41268987071781,
140,sensor2-sensor4,nose→wrist,80.99825796702476,108.11467477309871,,108.19567303106574,
141,sensor2-sensor4,nose→wrist,-17.999612881553162,109.0506546429399,,109.03265503005835,
142,sensor2-sensor4,nose→wrist,179.99612881561688,109.73463993243924,,109.91463606125485,
145,sensor2-sensor4,nose→wrist,-350.9924511904501,111.72359715585178,,111.37260470466133,
146,sensor2-sensor4,nose→wrist,71.99845152624107,112.25458573585784,,112.32658418738409,
149,sensor2-sensor4,nose→wrist,134.99709661171266,114.53153676537536,,114.66653386198708,
154,sensor2-sensor4,nose→wrist,170.9963223748332,118.47345198643731,,118.64444830881214,
155,sensor2-sensor4,nose→wrist,98.99787084859213,119.29243437254836,,119.39143224339695,
158,sensor2-sensor4,nose→wrist,197.99574169717005,121.63238404715135,,121.83037978884852,
159,sensor2-sensor4,nose→wrist,125.99729017092898,122.53236469122942,,122.65836198140035,
160,sensor2-sensor4,nose→wrist,152.99670949328004,123.32434765801811,,123.47734436751139,
161,sensor2-sensor4,nose→wrist,44.99903220390422,124.23332810853697,,124.27832714074087,
163,sensor2-sensor4,nose→wrist,170.9963223748332,125.65529752618032,,125.82629384855515,
164,sensor2-sensor4,nose→wrist,80.99825796702476,126.47427991229137,,126.55527817025839,
165,sensor2-sensor4,nose→wrist,98.99787084859213,127.2032642339946,,127.3022621048432,
167,sensor2-sensor4,nose→wrist,35.999225763134746,128.80522978045357,,128.8412290062167,
168,sensor2-sensor4,nose→wrist,8.999806440783686,129.56121352147915,,129.57021332791993,
169,sensor2-sensor4,nose→wrist,152.99670949326583,130.21819939165616,,130.37119610114942,
172,sensor2-sensor4,nose→wrist,0.0,132.78314422727865,,132.78314422727865,
173,sensor2-sensor4,nose→wrist,62.99864508545738,133.44912990389642,,133.51212854898188,
174,sensor2-sensor4,nose→wrist,89.99806440780844,134.2951117093298,,134.3851097737376,
176,sensor2-sensor4,nose→wrist,179.99612881561688,135.82507880426252,,136.00507493307813,
178,sensor2-sensor4,nose→wrist,62.99864508545738,137.44504396360307,,137.50804260868853,
179,sensor2-sensor4,nose→wrist,143.99690305251056,138.15602867242472,,138.30002557547724,
181,sensor2-sensor4,nose→wrist,89.99806440780844,139.68599576735744,,139.77599383176525,
184,sensor2-sensor4,nose→wrist,125.99729017091477,142.08894408704592,,142.21494137721683,
185,sensor2-sensor4,nose→wrist,197.99574169718426,142.82692821518992,,143.0249239568871,
187,sensor2-sensor4,nose→wrist,125.99729017091477,144.48289260029358,,144.6088898904645,
190,sensor2-sensor4,nose→wrist,107.9976772893474,146.82284227489657,,146.93083995218592,
191,sensor2-sensor4,nose→wrist,26.99941932235106,147.62382504812604,,147.6508244674484,
192,sensor2-sensor4,nose→wrist,215.99535457875163,148.22681207965834,,148.4428074342371,
193,sensor2-sensor4,nose→wrist,89.99806440780844,149.19879117526267,,149.28878923967048,
196,sensor2-sensor4,nose→wrist,197.99574169718426,151.49374181766174,,151.69173755935893,
197,sensor2-sensor4,nose→wrist,107.99767728937582,152.42972168750293,,152.5377193647923,
199,sensor2-sensor4,nose→wrist,53.9988386446737,154.10368568548816,,154.15768452413283,
200,sensor2-sensor4,nose→wrist,116.99748373013108,154.89566865227687,,155.012666136007,
201,sensor2-sensor4,nose→wrist,89.99806440780844,155.74165045771025,,155.83164852211806,
203,sensor2-sensor4,nose→wrist,8.999806440783686,157.3976148428139,,157.4066146492547,
210,sensor2-sensor4,nose→wrist,170.9963223748332,162.6175025784667,,162.78849890084155,
211,sensor2-sensor4,nose→wrist,197.99574169718426,163.3644865130515,,163.5624822547487,
212,sensor2-sensor4,nose→wrist,62.99864508545738,164.3454654150966,,164.40846406018207,
215,sensor2-sensor4,nose→wrist,125.99729017091477,166.6854150896996,,166.81141237987052,
216,sensor2-sensor4,nose→wrist,71.99845152624107,167.49539766936985,,167.5673961208961,
217,sensor2-sensor4,nose→wrist,-116.9974837301595,168.47637657141496,,168.3593790876848,
218,sensor2-sensor4,nose→wrist,188.99593525640057,168.91736708701322,,169.10636302226962,
219,sensor2-sensor4,nose→wrist,143.99690305251056,169.72734966668347,,169.87134656973598,
220,sensor2-sensor4,nose→wrist,-8.999806440783686,170.62733031076155,,170.61833050432077,
222,sensor2-sensor4,nose→wrist,143.99690305248214,172.06729934128646,,172.21129624433894,
223,sensor2-sensor4,nose→wrist,125.99729017094319,172.8412826951936,,172.96727998536454,
224,sensor2-sensor4,nose→wrist,98.99787084856371,173.66926488774544,,173.768262758594,
225,sensor2-sensor4,nose→wrist,8.999806440783686,174.51524669317882,,174.5242464996196,
228,sensor2-sensor4,nose→wrist,197.99574169715584,176.66620043252541,,176.86419617422257,
229,sensor2-sensor4,nose→wrist,89.99806440780844,177.53018185084036,,177.62017991524817,
230,sensor2-sensor4,nose→wrist,116.99748373013108,178.28616559186594,,178.40316307559607,
231,sensor2-sensor4,nose→wrist,134.99709661169845,179.07814855865465,,179.21314565526635,
2,sensor2-sensor5,nose→ear,-62.99864508546493,1.4039698047617912,,,1.3409711596763263
7,sensor2-sensor5,nose→ear,-8.999806440781022,4.247908640048497,,,4.238908833607716
14,sensor2-sensor5,nose→ear,-17.999612881562044,9.404797730615845,,,9.386798117734283
17,sensor2-sensor5,nose→ear,71.99845152624462,11.681748760133367,,,11.753747211659611
21,sensor2-sensor5,nose→ear,35.99922576312231,14.723683337117247,,,14.75968256288037
25,sensor2-sensor5,nose→ear,-17.999612881560267,17.729618688338004,,,17.711619075456444
26,sensor2-sensor5,nose→ear,-71.99845152624462,18.575600493771393,,,18.50360204224515
29,sensor2-sensor5,nose→ear,134.9970966117091,20.65455578159174,,,20.789552878203448
31,sensor2-sensor5,nose→ear,-71.99845152624462,22.43651745686632,,,22.364519005340075
34,sensor2-sensor5,nose→ear,-107.99767728936871,24.830465970113988,,,24.72246829282462
36,sensor2-sensor5,nose→ear,-125.99729017092898,26.25243538775734,,,26.126438097586412
39,sensor2-sensor5,nose→ear,-224.99516101951755,28.790380804057502,,,28.565385643037985
41,sensor2-sensor5,nose→ear,-62.99864508546449,30.18535080237851,,,30.122352157293047
43,sensor2-sensor5,nose→ear,53.998838644684355,31.589320607140305,,,31.64331944578499
45,sensor2-sensor5,nose→ear,35.999225763120535,33.12828750851381,,,33.16428673427693
46,sensor2-sensor5,nose→ear,-170.9963223748332,34.19026466852593,,,34.019268346151094
50,sensor2-sensor5,nose→ear,98.99787084858502,37.10620195533888,,,37.20519982618747
51,sensor2-sensor5,nose→ear,107.99767728936871,37.826186470601336,,,37.934184147890704
