heartbeat_id,sensor_pair,sensor_names,ptt_ms,sensor3_time_s,sensor4_time_s,sensor5_time_s
141,sensor3-sensor4,finger→wrist,44.99768513475999,97.80696840891332,97.85196609404808,
142,sensor3-sensor4,finger→wrist,44.99768513475999,98.54493044512337,98.58992813025813,
143,sensor3-sensor4,finger→wrist,44.99768513475999,99.25589387025258,99.30089155538734,
144,sensor3-sensor4,finger→wrist,35.99814810780799,100.03885359159739,100.0748517397052,
145,sensor3-sensor4,finger→wrist,35.99814810780799,100.7858151648344,100.82181331294221,
146,sensor3-sensor4,finger→wrist,35.99814810780799,101.52377720104445,101.55977534915226,
147,sensor3-sensor4,finger→wrist,44.99768513475999,102.29773738536232,102.34273507049708,
148,sensor3-sensor4,finger→wrist,44.99768513475999,103.08969664373409,103.13469432886885,
149,sensor3-sensor4,finger→wrist,44.99768513475999,103.82765867994415,103.87265636507891,
150,sensor3-sensor4,finger→wrist,26.998611080855994,104.60161886426201,104.62861747534286,
151,sensor3-sensor4,finger→wrist,44.99768513475999,105.38457858560683,105.42957627074159,
152,sensor3-sensor4,finger→wrist,35.99814810780799,106.12254062181688,106.15853876992469,
153,sensor3-sensor4,finger→wrist,35.99814810780799,106.87850173208084,106.91449988018864,
154,sensor3-sensor4,finger→wrist,26.998611080855994,107.6524619163987,107.67946052747956,
155,sensor3-sensor4,finger→wrist,35.99814810780799,108.3814244155818,108.41742256368961,
156,sensor3-sensor4,finger→wrist,26.998611080855994,109.11938645179187,109.14638506287272,
157,sensor3-sensor4,finger→wrist,53.99722216171199,109.88434709908277,109.93834432124449,
158,sensor3-sensor4,finger→wrist,35.99814810780799,110.69430543150845,110.73030357961626,
159,sensor3-sensor4,finger→wrist,35.99814810780799,111.4322674677185,111.46826561582631,
160,sensor3-sensor4,finger→wrist,35.99814810780799,112.21522718906333,112.25122533717114,
161,sensor3-sensor4,finger→wrist,44.99768513475999,113.02518552148899,113.07018320662375,
162,sensor3-sensor4,finger→wrist,26.998611080855994,113.81714477986077,113.84414339094162,
163,sensor3-sensor4,finger→wrist,53.99722216171199,114.56410635309777,114.61810357525948,
164,sensor3-sensor4,finger→wrist,44.99768513475999,115.39206375957734,115.4370614447121,
165,sensor3-sensor4,finger→wrist,35.99814810780799,116.24701977713778,116.28301792524559,
166,sensor3-sensor4,finger→wrist,44.99768513475999,117.02097996145564,117.0659776465904,
167,sensor3-sensor4,finger→wrist,44.99768513475999,117.83093829388132,117.87593597901608,
168,sensor3-sensor4,finger→wrist,44.99768513475999,118.64989616333393,118.6948938484687,
169,sensor3-sensor4,finger→wrist,35.99814810779378,119.43285588467876,119.46885403278655,
170,sensor3-sensor4,finger→wrist,44.99768513475999,120.18881699494271,120.23381468007747,
171,sensor3-sensor4,finger→wrist,26.998611080855994,120.98977579034143,121.01677440142228,
172,sensor3-sensor4,finger→wrist,44.99768513475999,121.73673736357844,121.7817350487132,
173,sensor3-sensor4,finger→wrist,35.99814810780799,122.45670032573459,122.4926984738424,
174,sensor3-sensor4,finger→wrist,44.99768513475999,123.17666328789075,123.22166097302551,
175,sensor3-sensor4,finger→wrist,17.999074053903996,123.92362486112775,123.94162393518165,
176,sensor3-sensor4,finger→wrist,17.999074053903996,124.62558874923,124.64358782328391,
177,sensor3-sensor4,finger→wrist,44.99768513475999,125.32755263733225,125.372550322467,
178,sensor3-sensor4,finger→wrist,53.99722216171199,126.08351374759621,126.13751096975793,
179,sensor3-sensor4,finger→wrist,26.998611080855994,126.83047532083322,126.85747393191407,
180,sensor3-sensor4,finger→wrist,44.99768513475999,127.54143874596242,127.58643643109718,
181,sensor3-sensor4,finger→wrist,71.99629621561598,128.27940078217247,128.3513970783881,
182,sensor3-sensor4,finger→wrist,8.999537026966209,129.0803595775712,129.08935911459815,
183,sensor3-sensor4,finger→wrist,35.99814810780799,129.8093220767543,129.84532022486212,
184,sensor3-sensor4,finger→wrist,35.99814810780799,130.54728411296435,130.58328226107216,
185,sensor3-sensor4,finger→wrist,26.998611080841783,131.31224476025528,131.33924337133612,
186,sensor3-sensor4,finger→wrist,26.998611080841783,132.0772054075462,132.10420401862703,
187,sensor3-sensor4,finger→wrist,26.998611080841783,132.78816883267538,132.81516744375622,
188,sensor3-sensor4,finger→wrist,17.999074053903996,133.52613086888545,133.54412994293935,
189,sensor3-sensor4,finger→wrist,35.99814810780799,134.26409290509548,134.3000910532033,
190,sensor3-sensor4,finger→wrist,26.998611080870205,135.00205494130554,135.02905355238642,
191,sensor3-sensor4,finger→wrist,26.998611080870205,135.71301836643474,135.7400169775156,
192,sensor3-sensor4,finger→wrist,35.99814810780799,136.44198086561786,136.47797901372567,
193,sensor3-sensor4,finger→wrist,35.99814810780799,137.2339401239896,137.26993827209742,
194,sensor3-sensor4,finger→wrist,26.998611080870205,137.97190216019968,137.99890077128055,
195,sensor3-sensor4,finger→wrist,26.998611080870205,138.73686280749058,138.76386141857145,
196,sensor3-sensor4,finger→wrist,35.99814810780799,139.52882206586236,139.56482021397017,
197,sensor3-sensor4,finger→wrist,35.99814810780799,140.29378271315326,140.32978086126107,
198,sensor3-sensor4,finger→wrist,53.99722216171199,141.01374567530942,141.06774289747113,
199,sensor3-sensor4,finger→wrist,26.998611080841783,141.7877058596273,141.81470447070814,
200,sensor3-sensor4,finger→wrist,26.998611080870205,142.54366696989123,142.5706655809721,
201,sensor3-sensor4,finger→wrist,0.0,143.2456308579935,143.2456308579935,
202,sensor3-sensor4,finger→wrist,53.99722216171199,143.92059613501488,143.9745933571766,
203,sensor3-sensor4,finger→wrist,44.99768513474578,144.5955614120363,144.64055909717104,
204,sensor3-sensor4,finger→wrist,26.998611080841783,145.24352807797683,145.27052668905768,
205,sensor3-sensor4,finger→wrist,35.99814810780799,145.89149474391735,145.92749289202516,
206,sensor3-sensor4,finger→wrist,35.99814810780799,146.56646002093876,146.60245816904657,
207,sensor3-sensor4,finger→wrist,17.999074053903996,147.3584192793105,147.37641835336441,
208,sensor3-sensor4,finger→wrist,53.99722216171199,148.07838224146667,148.13237946362838,
209,sensor3-sensor4,finger→wrist,44.9976851347742,148.80734474064977,148.85234242578454,
210,sensor3-sensor4,finger→wrist,17.999074053903996,149.53630723983287,149.55430631388677,
211,sensor3-sensor4,finger→wrist,17.999074053903996,150.3192669611777,150.3372660352316,
212,sensor3-sensor4,finger→wrist,17.999074053903996,151.03922992333383,151.05722899738774,
213,sensor3-sensor4,finger→wrist,44.99768513474578,151.78619149657086,151.8311891817056,
214,sensor3-sensor4,finger→wrist,35.99814810780799,152.5601516808887,152.59614982899652,
215,sensor3-sensor4,finger→wrist,17.999074053903996,153.32511232817964,153.34311140223355,
216,sensor3-sensor4,finger→wrist,35.99814810780799,154.06307436438968,154.0990725124975,
217,sensor3-sensor4,finger→wrist,17.999074053903996,154.76503825249193,154.78303732654584,
218,sensor3-sensor4,finger→wrist,44.99768513474578,155.4670021405942,155.51199982572894,
219,sensor3-sensor4,finger→wrist,44.99768513474578,156.20496417680425,156.249961861939,
220,sensor3-sensor4,finger→wrist,26.998611080870205,156.9789243611221,157.00592297220297,
221,sensor3-sensor4,finger→wrist,17.999074053903996,157.68988778625132,157.70788686030522,
222,sensor3-sensor4,finger→wrist,35.99814810780799,158.44584889651526,158.48184704462307,
223,sensor3-sensor4,finger→wrist,35.99814810780799,159.27380630299484,159.30980445110265,
224,sensor3-sensor4,finger→wrist,26.998611080841783,160.06576556136662,160.09276417244746,
225,sensor3-sensor4,finger→wrist,53.99722216171199,160.82172667163056,160.87572389379227,
226,sensor3-sensor4,finger→wrist,26.998611080870205,161.64968407811014,161.676682689191,
227,sensor3-sensor4,finger→wrist,35.99814810780799,162.47764148458972,162.51363963269753,
228,sensor3-sensor4,finger→wrist,44.99768513474578,163.2516016689076,163.29659935404234,
229,sensor3-sensor4,finger→wrist,35.99814810780799,164.02556185322544,164.06156000133325,
230,sensor3-sensor4,finger→wrist,26.998611080841783,164.82652064862418,164.85351925970502,
231,sensor3-sensor4,finger→wrist,17.999074053903996,165.61847990699593,165.63647898104983,
232,sensor3-sensor4,finger→wrist,44.9976851347742,166.36544148023293,166.4104391653677,
233,sensor3-sensor4,finger→wrist,8.999537026937787,167.16640027563167,167.1753998126586,
234,sensor3-sensor4,finger→wrist,26.998611080870205,167.95835953400342,167.9853581450843,
235,sensor3-sensor4,finger→wrist,35.99814810780799,168.7323197183213,168.7683178664291,
236,sensor3-sensor4,finger→wrist,44.9976851347742,169.4612822175044,169.50627990263916,
237,sensor3-sensor4,finger→wrist,35.99814810780799,170.26224101290313,170.29823916101094,
238,sensor3-sensor4,finger→wrist,35.99814810780799,171.0901984193827,171.1261965674905,
239,sensor3-sensor4,finger→wrist,35.99814810780799,171.8731581407275,171.9091562888353,
240,sensor3-sensor4,finger→wrist,17.999074053903996,172.63811878801843,172.65611786207234,
241,sensor3-sensor4,finger→wrist,44.99768513474578,173.42107850936324,173.466076194498,
242,sensor3-sensor4,finger→wrist,35.99814810780799,174.21303776773502,174.24903591584282,
243,sensor3-sensor4,finger→wrist,44.9976851347742,174.95099980394505,174.99599748907983,
244,sensor3-sensor4,finger→wrist,0.0,175.7519585993438,175.7519585993438,
245,sensor3-sensor4,finger→wrist,35.99814810780799,176.60691461690422,176.64291276501203,
246,sensor3-sensor4,finger→wrist,44.99768513474578,177.42587248635684,177.47087017149158,
247,sensor3-sensor4,finger→wrist,53.99722216171199,178.20883220770165,178.26282942986336,
248,sensor3-sensor4,finger→wrist,44.99768513474578,179.01879054012733,179.06378822526207,
249,sensor3-sensor4,finger→wrist,53.99722216171199,179.87374655768775,179.92774377984946,
250,sensor3-sensor4,finger→wrist,44.99768513474578,180.66570581605953,180.71070350119427,
251,sensor3-sensor4,finger→wrist,44.9976851347742,181.46666461145824,181.51166229659302,
252,sensor3-sensor4,finger→wrist,44.9976851347742,182.28562248091086,182.33062016604563,
253,sensor3-sensor4,finger→wrist,44.9976851347742,183.12257942441738,183.16757710955216,
254,sensor3-sensor4,finger→wrist,35.99814810780799,183.90553914576222,183.94153729387003,
255,sensor3-sensor4,finger→wrist,53.99722216171199,184.66150025602616,184.71549747818787,
256,sensor3-sensor4,finger→wrist,44.9976851347742,185.45345951439793,185.4984571995327,
257,sensor3-sensor4,finger→wrist,53.99722216171199,186.26341784682361,186.31741506898533,
258,sensor3-sensor4,finger→wrist,26.998611080870205,187.06437664222233,187.0913752533032,
259,sensor3-sensor4,finger→wrist,44.99768513474578,187.8203377524863,187.86533543762104,
260,sensor3-sensor4,finger→wrist,35.99814810780799,188.6392956219389,188.67529377004672,
261,sensor3-sensor4,finger→wrist,44.9976851347742,189.44025441733763,189.4852521024724,
262,sensor3-sensor4,finger→wrist,26.998611080841783,190.2322136757094,190.25921228679024,
263,sensor3-sensor4,finger→wrist,35.99814810780799,191.05117154516202,191.08716969326983,
264,sensor3-sensor4,finger→wrist,26.998611080870205,191.88812848866854,191.9151270997494,
265,sensor3-sensor4,finger→wrist,53.99722216171199,192.7070863581212,192.7610835802829,
266,sensor3-sensor4,finger→wrist,26.998611080870205,193.49904561649294,193.5260442275738,
267,sensor3-sensor4,finger→wrist,44.99768513474578,194.30900394891862,194.35400163405336,
268,sensor3-sensor4,finger→wrist,44.99768513474578,195.172959503506,195.21795718864075,
269,sensor3-sensor4,finger→wrist,44.99768513474578,195.97391829890472,196.01891598403947,
270,sensor3-sensor4,finger→wrist,17.999074053903996,196.7838766313304,196.8018757053843,
271,sensor3-sensor4,finger→wrist,44.99768513474578,197.65683172294473,197.70182940807948,
272,sensor3-sensor4,finger→wrist,26.998611080841783,198.52978681455906,198.5567854256399,
273,sensor3-sensor4,finger→wrist,44.99768513474578,199.33974514698474,199.38474283211949,
274,sensor3-sensor4,finger→wrist,26.998611080841783,200.19470116454517,200.221699775626,
275,sensor3-sensor4,finger→wrist,35.99814810780799,201.1036544042673,201.1396525523751,
276,sensor3-sensor4,finger→wrist,35.99814810780799,201.9676099588547,202.0036081069625,
277,sensor3-sensor4,finger→wrist,17.999074053903996,202.79556736533425,202.81356643938815,
278,sensor3-sensor4,finger→wrist,35.99814810780799,203.6325243088408,203.6685224569486,
279,sensor3-sensor4,finger→wrist,17.999074053903996,204.47848078937426,204.49647986342816,
280,sensor3-sensor4,finger→wrist,35.99814810780799,205.2614405107191,205.2974386588269,
281,sensor3-sensor4,finger→wrist,26.998611080841783,206.08039838017172,206.10739699125256,
282,sensor3-sensor4,finger→wrist,26.998611080841783,206.93535439773214,206.96235300881298,
283,sensor3-sensor4,finger→wrist,26.998611080870205,207.75431226718476,207.78131087826563,
284,sensor3-sensor4,finger→wrist,35.99814810780799,208.54627152555653,208.58226967366434,
285,sensor3-sensor4,finger→wrist,17.999074053903996,209.3562298579822,209.37422893203612,
286,sensor3-sensor4,finger→wrist,44.99768513474578,210.19318680148874,210.23818448662348,
287,sensor3-sensor4,finger→wrist,53.99722216171199,210.96714698580658,211.0211442079683,
288,sensor3-sensor4,finger→wrist,53.99722216171199,211.7321076330975,211.78610485525923,
289,sensor3-sensor4,finger→wrist,35.99814810780799,212.54206596552316,212.57806411363097,
290,sensor3-sensor4,finger→wrist,62.996759188649776,213.3070266128141,213.37002337200275,
291,sensor3-sensor4,finger→wrist,17.999074053903996,214.071987260105,214.0899863341589,
292,sensor3-sensor4,finger→wrist,35.99814810780799,214.80994929631507,214.84594744442288,
293,sensor3-sensor4,finger→wrist,44.9976851347742,215.60190855468682,215.6469062398216,
294,sensor3-sensor4,finger→wrist,44.99768513474578,216.38486827603165,216.4298659611664,
295,sensor3-sensor4,finger→wrist,8.999537026937787,217.13182984926866,217.1408293862956,
296,sensor3-sensor4,finger→wrist,62.996759188649776,217.86979188547872,217.93278864466737,
297,sensor3-sensor4,finger→wrist,35.99814810780799,218.66175114385047,218.69774929195827,
298,sensor3-sensor4,finger→wrist,26.998611080870205,219.48070901330308,219.50770762438395,
299,sensor3-sensor4,finger→wrist,26.998611080841783,220.24566966059402,220.27266827167486,
300,sensor3-sensor4,finger→wrist,44.99768513474578,220.99263123383102,221.03762891896577,
301,sensor3-sensor4,finger→wrist,35.99814810780799,221.7845904922028,221.8205886403106,
302,sensor3-sensor4,finger→wrist,44.99768513474578,222.5675502135476,222.61254789868235,
303,sensor3-sensor4,finger→wrist,35.99814810780799,223.2965127127307,223.3325108608385,
304,sensor3-sensor4,finger→wrist,62.9967591886782,224.0254752119138,224.08847197110248,
305,sensor3-sensor4,finger→wrist,35.99814810780799,224.80843493325864,224.84443308136645,
306,sensor3-sensor4,finger→wrist,35.99814810780799,225.58239511757648,225.6183932656843,
307,sensor3-sensor4,finger→wrist,35.99814810780799,226.32935669081348,226.3653548389213,
308,sensor3-sensor4,finger→wrist,44.9976851347742,227.06731872702355,227.11231641215832,
309,sensor3-sensor4,finger→wrist,35.99814810780799,227.85927798539532,227.89527613350313,
310,sensor3-sensor4,finger→wrist,62.9967591886782,228.66023678079404,228.72323353998272,
311,sensor3-sensor4,finger→wrist,17.999074053903996,229.4521960391658,229.47019511321972,
312,sensor3-sensor4,finger→wrist,62.9967591886782,230.19915761240281,230.2621543715915,
313,sensor3-sensor4,finger→wrist,44.9976851347742,231.01811548185543,231.0631131669902,
314,sensor3-sensor4,finger→wrist,62.996759188649776,231.80107520320027,231.86407196238892,
315,sensor3-sensor4,finger→wrist,26.998611080841783,232.56603585049118,232.59303446157202,
316,sensor3-sensor4,finger→wrist,53.99722216171199,233.33099649778208,233.3849937199438,
317,sensor3-sensor4,finger→wrist,53.99722216171199,234.14095483020776,234.19495205236947,
318,sensor3-sensor4,finger→wrist,26.998611080841783,234.92391455155257,234.9509131626334,
319,sensor3-sensor4,finger→wrist,44.9976851347742,235.68887519884348,235.73387288397825,
320,sensor3-sensor4,finger→wrist,53.99722216171199,236.4898339942422,236.5438312164039,
321,sensor3-sensor4,finger→wrist,35.99814810780799,237.27279371558703,237.30879186369484,
322,sensor3-sensor4,finger→wrist,26.998611080870205,238.02875482585097,238.05575343693184,
323,sensor3-sensor4,finger→wrist,53.99722216171199,238.76671686206103,238.82071408422274,
324,sensor3-sensor4,finger→wrist,35.99814810780799,239.5586761204328,239.59467426854062,
325,sensor3-sensor4,finger→wrist,35.99814810780799,240.33263630475065,240.36863445285846,
326,sensor3-sensor4,finger→wrist,35.99814810780799,241.07959787798768,241.1155960260955,
327,sensor3-sensor4,finger→wrist,8.999537026937787,241.8445585252786,241.85355806230552,
328,sensor3-sensor4,finger→wrist,44.99768513474578,242.67251593175817,242.71751361689292,
329,sensor3-sensor4,finger→wrist,26.998611080870205,243.446476116076,243.47347472715688,
330,sensor3-sensor4,finger→wrist,17.999074053903996,244.22043630039389,244.2384353744478,
