heartbeat_id,sensor2_peak_time_s,sensor3_peak_time_s,sensor4_peak_time_s,sensor5_peak_time_s
1,1.1969738131008043,1.2329730255248887,1.268972237948973,1.1339751913586567
2,2.0789545174908706,2.105953926808934,2.1329533361269974,2.015955895748723
3,2.933935812562874,2.9699350249869583,2.9969344343050213,2.8889367970327684
4,3.7619176983168137,3.797916910740898,3.81591651695294,3.7079188796806872
5,4.5718999778587115,4.6168989933888165,4.6168989933888165,4.5449005685406485
6,5.462880485354799,5.462880485354799,,5.408881666718672
7,,6.227863749366591,,6.074867096564232
8,,,6.983847210272362,6.80385114815194
9,,7.811829096026302,7.829828702238344,7.730830868072112
10,8.522813541401968,8.567812556932074,8.594811966250136,8.468814722765842
11,9.29679660851978,9.36879503336795,9.395794442686013,9.28779680541376
13,10.87176215207347,10.907761364497555,10.925760970709598,10.772764317907239
14,11.591746400555158,11.645745219191284,11.645745219191284,11.483748763282906
15,12.338730058354908,12.36572946767297,12.374729270778992,12.257731830400719
16,13.004715488200468,13.076713913048637,13.1037133223667,12.995715685094448
17,13.724699736682155,13.805697964636344,13.832697373954408,13.751699146000218
18,14.471683394481905,14.525682213118031,14.534682016224053,14.4266843789518
19,15.200667446069613,15.245666461599718,15.25466626470574,15.18266783985757
20,15.99265011939947,16.00164992250549,16.037649134929573,15.9206516945513
21,16.73963377719922,16.784632792729322,16.802632398941366,16.703634564775136
22,17.549616056741115,17.57661546605918,17.603614875377243,17.459618025680907
23,18.269600305222802,18.34159873007097,18.34159873007097,18.32359912385893
24,19.043583372340617,19.097582190976745,19.124581600294807,19.05258317544664
25,,19.862565454988534,19.880565061200578,19.781567227034344
27,21.365532573694058,21.437530998542226,21.437530998542226,21.329533361269974
28,22.21151406566004,22.247513278084124,22.247513278084124,22.175514853235953
29,22.97649732967183,23.012496542095914,23.030496148307957,22.913498707929683
30,23.71448118436556,23.777479806107706,23.78647960921373,23.678481971941476
31,24.52446346390746,24.560462676331543,24.578462282543583,24.533463267013477
32,25.397444365191504,25.388444562085482,25.406444168297522,25.343445546555376
34,26.981409711851214,26.999409318063258,27.05340813669938,26.891411680791002
35,,27.791391991393112,27.791391991393112,27.67439455101484
36,28.241382146694164,,,28.313380571542336
37,29.375357338052822,29.375357338052822,29.384357141158844,29.20436107903842
39,30.113341192746553,30.12234099585257,30.167340011382677,30.059342374110425
40,,30.905323866076408,30.914323669182426,30.83332544122824
41,31.643307720770135,31.68830673630024,31.724305948724325,31.616308311452073
42,32.40829098478193,32.471289606524074,32.49828901584214,32.38129157546386
43,33.1642744456877,33.209273461217805,33.21827326432383,33.128275233263615
44,33.938257512805514,33.983256528335616,34.00125613454766,33.88425869416939
45,34.712240579923325,34.76623939855945,34.80223861098354,34.685241170605266
46,35.522222859465224,35.55822207188931,35.54922226878329,35.4682240408291
47,36.22420750173487,36.28720612347701,36.3232053359011,36.25120691105293
48,37.01619017506472,37.06118919059483,37.079188796806875,36.98019096264064
49,37.8171726515006,37.853171863924686,37.87117147013673,37.75417402975845
50,38.60015552172443,38.64515453725454,38.67215394657261,38.56415630930035
51,39.356138982630206,39.40113799816031,39.41913760437235,39.311139967100104
52,40.09412283732394,40.13912185285404,40.17512106527813,40.06712342800587
53,40.859106101335726,40.895105313759814,40.931104526183894,40.814107085805624
54,41.6150895622415,41.6600885777716,41.67808818398365,41.57009054671139
55,42.362073220041246,42.398072432465334,42.407072235571356,42.2990745982991
56,43.055058059204875,43.10005707473498,43.12705648405304,43.010059043674765
57,43.80204171700462,43.829041126322686,43.86504033874677,43.748042898368496
58,44.53102576859233,44.57602478412244,44.6030241934405,44.49502655616825
59,45.296009032604125,45.323008441922184,45.34100804813423,45.242010213967994
60,45.98899387176775,46.04299269040387,46.05199249350989,45.96199446244968
61,46.7809765450976,46.798976151309645,46.834975363733726,46.72697772646148
62,47.563959415321435,47.59995862774552,47.608958430851544,47.50996059668531
63,48.382941497969355,48.40994090728742,48.40994090728742,48.32894267933323
64,49.15692456508717,49.18392397440523,49.201923580617276,49.09392594334502
65,49.91290802599294,49.95790704152304,49.97590664773509,49.87690881356885
66,50.71389050242882,50.7498897148529,50.79488873038301,50.67789129000473
67,51.52387278197072,51.5598719943948,51.595871206818885,51.469873963334585
68,52.30685565219455,52.34285486461863,52.38785388014874,52.26185663666444
69,53.04483950688828,53.08983852241838,53.098838325524405,52.99984049135817
70,53.791823164688026,53.836822180218135,53.863821589536194,53.755823952263945
71,54.58380583801788,54.61980505044197,54.64680445976003,54.520807216275735
72,55.366788708241714,55.39378811755978,55.41178772377182,55.31278988960559
73,56.13177197225351,56.16777118467759,56.185770790889634,56.05977354740534
74,56.842756417629175,56.87875563005326,56.91475484247734,56.79775740209907
75,57.580740272322906,57.62573928785301,57.652738697171074,57.54474105989882
76,58.33672373322867,58.37272294565276,58.41772196118286,58.29172471769857
77,59.10170699724047,59.14670601277057,59.17370542208864,59.05670798171036
78,59.848690655040215,59.87569006435828,59.90268947367635,59.79469183640409
79,60.59567431283997,60.622673722158034,60.658672934582114,60.550675297309866
80,61.396656789275845,61.42365619859391,61.44165580480595,61.34265797063972
81,62.22463867502979,62.26063788745387,62.296637099877955,62.17963965949968
82,63.00762154525362,63.0436207576777,63.07961997010179,62.95362272661749
83,63.81760382479552,63.84460323411358,63.880602446537665,63.77260480926541
84,64.64558571054945,64.68158492297354,64.71758413539763,64.60958649812537
85,65.4735675963034,65.50056700562146,65.54556602115156,65.43756838387931
86,66.26555026963325,66.30154948205734,66.31054928516336,66.22055125410314
87,67.08453235228117,67.11153176159924,67.11153176159924,67.03053353364504
88,67.92151404114114,67.96651305667123,68.00251226909532,67.88551482871705
89,68.75849573000109,68.78549513931915,68.79449494242517,68.69549710825895
90,69.55047840333094,69.56847800954299,69.57747781264901,69.4874797815888
91,70.36046068287284,70.40545969840295,70.423459304615,70.31546166734275
92,71.21544197794485,71.25144119036894,71.24244138726291,71.16144315930872
93,72.06142346991084,72.06142346991084,72.07042327301686,71.98042524195664
94,72.8174069308166,72.85340614324069,72.88040555255876,72.7724079152865
95,73.64538881657055,73.68138802899463,73.69938763520666,73.60938960414646
96,74.5273695209606,74.55436893027867,74.59936794580878,74.50936991474856
97,75.4183500284567,75.44534943777475,75.48134865019884,75.36435120982057
98,76.21033270178656,76.28233112663472,,76.17433348936247
99,76.99331557201039,77.0473143906465,77.0833136030706,76.98431576890437
100,77.84829686708238,77.87529627640045,77.91129548882454,77.77629844223422
101,78.67627875283632,78.72127776836643,78.7482771776845,78.65827914662428
102,79.46826142616618,79.53126004790833,79.54025985101435,79.43226221374209
103,80.26024409949603,80.29624331192012,80.30524311502614,80.22424488707196
104,81.10622559146202,81.13322500078009,81.14222480388611,81.03422716661385
105,81.95220708342801,81.9972060989581,82.01520570517015,81.89820826479188
106,82.75318955986388,82.78018896918195,82.8071883785,82.70819054433377
107,83.59017124872383,83.6171706580419,83.63517026425394,83.54517223319374
108,84.45415234690186,84.48115175621993,84.49915136243197,84.39115372515971
109,85.27313442954978,85.30013383886785,85.32713324818592,85.21013580780763
110,86.06511710287964,86.10111631530373,86.11911592151577,86.01111828424351
111,86.89309898863358,86.92009839795165,86.95609761037572,86.83910016999745
112,87.74808028370558,87.77507969302364,87.81107890544773,87.69408146506946
113,88.58506197256554,88.59406177567156,88.62106118498963,88.50406374461136
114,89.35004523657733,89.3770446458954,89.40404405521346,89.31404602415326
116,90.16002751611923,90.1870269254373,90.22302613786138,90.09702889437709
117,90.97000979566113,90.9970092049792,91.02400861429726,90.91601097702501
118,91.76199246899098,91.79799168141507,91.79799168141507,91.70799365035487
119,92.5359755361088,92.56297494542686,92.60797396095697,92.48197671747268
120,93.34595781565069,93.38195702807478,93.41795624049887,93.3009588001206
121,94.26393773246485,94.24593812625281,94.27293753557088,94.16493989829861
122,,95.06492020890073,95.1009194213248,94.97492217784051
123,95.83890327601854,95.86590268533661,95.89290209465466,95.77590465427639
124,96.64888555556044,96.69388457109054,96.71188417730258,96.60388654003033
125,97.47686744131437,97.50386685063243,97.53986606305652,97.42286862267825
126,98.22385109911413,98.28684972085627,98.29584952396229,98.19685168979606
127,99.05183298486807,99.0698325910801,99.07883239418612,98.98883436312592
128,99.87081506751598,99.89781447683404,99.94281349236415,99.81681624887986
129,100.69879695326992,100.71679655948196,100.73479616569401,100.6447981346338
130,101.46378021728172,101.4997794297058,101.52677883902386,101.41878120175161
131,102.3097617092477,102.32776131545974,102.37276033098985,102.24676308750556
132,103.17374280742573,103.20974201984981,103.22774162606184,103.12874379189562
133,104.03772390560374,104.04672370870976,104.08272292113385,103.96572548075558
134,104.83870638203962,104.86570579135768,104.90170500378177,104.7847075634035
135,105.70268748021765,105.71168728332367,105.7656861019598,105.6396888584755
136,106.58466818460771,106.61166759392577,106.64766680634986,106.53066936597159
137,107.4306496765737,107.44864928278574,107.4756486921038,107.36765105483155
138,108.23163215300957,108.26763136543366,108.31263038096377,108.18663313747946
139,109.10461305429362,109.13161246361167,109.13161246361167,109.04161443255147
140,109.96859415247164,109.9955935617897,110.01359316800175,109.91459533383552
141,110.75157702269547,110.79657603822558,110.82357544754365,110.7155778102714
142,111.60655831776748,111.64255753019157,111.71455595503973,111.55255949913135
143,112.46153961283949,112.49753882526356,112.53353803768765,112.41654059730938
144,113.3255207110175,113.35252012033557,113.4065189389717,113.28952149859342
145,114.12650318745338,114.18050200608951,114.22550102161962,114.09050397502929
146,114.98148448252539,115.00848389184345,115.0714825135856,114.91848586078324
147,115.82746597449137,115.87246499002147,115.93546361176362,115.79146676206729
148,116.70044687577541,116.7364460881995,116.78144510372961,116.6554478602453
149,117.51042915531731,117.53742856463538,117.57342777705946,117.44743053357516
150,118.32041143485921,118.34741084417728,118.42840907213146,118.2754124193291
151,119.1663929268252,119.20239213924927,119.26539076099142,119.11239410818906
152,120.04837363121526,120.07537304053332,120.11137225295741,120.00337461568515
153,120.86735571386318,120.89435512318124,120.95735374492338,120.80435709212102
154,121.70433740272314,121.7313368120412,,121.64133878098099
155,122.59531791021922,122.63131712264331,122.67631613817342,122.54131909158309
156,123.45929900839725,123.48629841771532,123.52229763013939,123.42329979597316
157,124.26028148483313,124.2962806972572,124.35027951589333,124.21528246930302
158,125.1062629767991,125.13326238611717,125.1872612047533,125.061263961269
159,126.01524309050724,126.0422424998253,126.11424092467347,125.96124427187111
160,126.88822399179128,126.92422320421537,126.98722182595752,126.84322497626118
161,127.7072060744392,127.73420548375726,,127.67120686201511
162,128.54418776329916,128.57118717261721,128.5981865819353,128.49918874776907
163,129.39016925526514,129.4531678770073,129.4621676801133,129.39916905837117
164,130.182151928595,130.27214995965522,130.29014956586724,130.20015153480705
165,,131.45112416654396,,131.34312652927173
166,131.73911786593663,,131.73911786593663,131.82911589699685
167,132.747095813811,132.738096010705,,132.5670997516906
169,,135.2580408803909,135.28504028970895,135.2670406834969
171,136.81500681773255,136.86900563636866,136.8870052425807,136.8510060301566
172,138.38097255818022,138.4259715737103,138.4709705892404,138.35397314886214
173,139.1819550346161,139.2359538532522,139.28095286878232,139.13695601908597
174,140.00993692037002,140.06393573900615,140.09993495143024,139.98293751105197
175,140.78391998748785,140.82891900301794,140.84691860923,140.78391998748785
176,141.56690285771168,141.62090167634778,141.64790108566586,141.54890325149964
177,142.3948847434656,142.4308839558897,142.46688316831379,142.34988572793551
178,143.24986603853762,143.2858652509617,143.30386485717375,143.20486702300752
179,144.04184871186746,144.10484733360963,144.0958475305036,144.0148493025494
180,144.93282921936355,144.96882843178764,145.01382744731774,144.88783020383346
181,145.83280952996566,145.8508091361777,145.92280756102588,145.78781051443556
182,146.7417896436738,146.7867886592039,146.83178767473402,146.7057904312497
183,147.62377034806386,147.6417699542759,147.69576877291203,147.55177192321568
184,148.4517522338178,148.48775144624187,148.541750264878,148.42475282449973
185,149.35173254441992,149.37873195373797,149.41473116616206,149.28873392267775
186,150.24271305191598,150.2877120674461,150.3237112798702,150.1977140363859
187,151.07969474077595,151.11569395320004,151.14269336251812,151.0166961190338
188,151.92567623274195,151.96167544516604,152.00667446069613,151.88067721721183
189,152.79865713402597,152.87065555887415,152.87065555887415,152.78065752781396
190,153.6986374446281,153.71663705084015,,153.65363842909798
191,,154.74261460492653,154.73361480182052,154.54461893659408
192,154.91361086394093,,,154.940610273259
193,155.43559944409017,,155.48059845962027,155.39060042856005
194,156.28158093605614,156.2635813298441,156.36257916401033,156.27258113295014
195,,157.13656223112815,157.13656223112815,157.05556400317397
196,157.86554628271585,157.89254569203393,157.928544904458,157.82054726718576
197,158.65752895604572,158.6935281684698,158.72952738089387,158.66652875915173
198,159.5035104480117,159.53950966043578,159.62050788838997,159.47651103869364
199,160.27749351512952,160.32249253065962,,160.12449686232716
201,161.0424767791413,161.10547540088345,161.15047441641354,161.03347697603527
202,161.86145886178923,161.88845827110728,161.93345728663738,161.8074600431531
203,162.6624413382251,162.7074403537552,162.7524393692853,162.61744232269498
204,163.4364244053429,163.48142342087303,163.50842283019108,163.40042519291882
205,164.21940727556674,164.26440629109686,164.27340609420287,164.17440826003664
206,165.02938955510865,165.07438857063875,165.11038778306283,164.98439053957853
207,165.92037006260472,165.92936986571075,165.96536907813484,165.85737144086258
208,166.73935214525264,166.77535135767673,166.79335096388877,166.68535332661654
209,167.5673340310066,167.60333324343068,167.66633186517282,167.51333521237046
210,168.45831453850266,168.4763141447147,168.53931276645687,168.40431571986656
211,169.38529425842285,169.42129347084693,169.47529228948306,169.33129543978671
212,170.31227397834303,170.34827319076712,170.38427240319118,170.2672749628129
213,171.167255273415,171.2032544858391,171.23925369826318,171.1222562578849
214,172.02223656848702,172.0582357809111,172.0942349933352,171.97723755295692
215,172.88621766666506,172.92221687908912,172.97621569772525,172.83221884802893
216,173.78619797726716,173.79519778037317,173.87619600832736,173.714199552419
217,174.63217946923314,174.62317966612713,174.67717848476323,174.55118124127895
218,,175.48716076430514,175.54115958294128,175.37916312703288
219,176.29714304384703,176.37814127180124,176.43214009043734,176.29714304384703
221,177.96210661846095,178.04310484641513,178.09710366505126,177.980106224673
222,178.90708594459315,178.95208496012327,179.00608377875938,178.85308712595702
223,179.8160660583013,179.87006487693742,179.93306349867956,179.7800668458772
224,180.66204755026726,180.7160463689034,180.75204558132748,180.61704853473717
