sensor,sensor_name,peak_count,quality,valid_ibi_ratio,hr_mean_bpm,hr_std_bpm,ibi_mean_ms,ibi_std_ms,rmssd_ms,pnn50_percent,signal_duration_s,fft_hr_bpm,fft_peak_freq_hz
sensor2,nose,371,excellent,0.8783783783783784,84.04847981444854,30.37588338365813,807.2635216174392,290.18430233683137,390.31964614948686,84.28184281842819,300.0104432178256,51.911874778689565,0.8651979129781594
sensor3,finger,411,excellent,0.9536585365853658,87.5301011069323,23.281561665285366,729.779218076923,188.69838578728672,281.0879554527796,58.679706601467,300.0104432178256,51.911874778689565,0.8651979129781594
sensor4,wrist,371,excellent,0.8729729729729729,80.41426842620707,22.068402427687147,807.9932183738503,248.6134295122148,336.48746767366697,68.02168021680217,300.0104432178256,51.911874778689565,0.8651979129781594
sensor5,ear,348,excellent,0.8184438040345822,79.46570789285713,29.632157035784576,860.7709020128315,315.6388107434545,403.6370425932135,79.76878612716763,300.0104432178256,51.911874778689565,0.8651979129781594
