heartbeat_id,sensor_pair,sensor_names,ptt_ms,sensor2_time_s,sensor3_time_s,sensor4_time_s,sensor5_time_s
68,sensor2-sensor4,nose→wrist,89.99812138080898,54.0348720770359,,54.12487019841671,
70,sensor2-sensor4,nose→wrist,-44.999060690408044,55.90683300175667,,55.86183394106626,
81,sensor2-sensor4,nose→wrist,-44.99906069040094,65.1676396918416,,65.1226406311512,
86,sensor2-sensor4,nose→wrist,134.99718207121703,71.242512885046,,71.37751006711721,
91,sensor2-sensor4,nose→wrist,107.99774565695941,75.11243210442066,,75.22042985007762,
93,sensor2-sensor4,nose→wrist,17.999624276157533,76.70539885286092,,76.72339847713708,
99,sensor2-sensor4,nose→wrist,71.99849710464434,81.67329515308141,,81.74529365018606,
101,sensor2-sensor4,nose→wrist,8.999812138085872,83.49125720497369,,83.50025701711178,
104,sensor2-sensor4,nose→wrist,-161.99661848544622,86.18220103425979,,86.02020441577434,
108,sensor2-sensor4,nose→wrist,-89.99812138080188,89.3771343432784,,89.2871362218976,
113,sensor2-sensor4,nose→wrist,107.99774565695941,93.33705168403387,,93.44504942969083,
114,sensor2-sensor4,nose→wrist,197.9958670377613,94.021037406528,,94.21903327356576,
116,sensor2-sensor4,nose→wrist,107.99774565695941,95.74000152490139,,95.84799927055835,
117,sensor2-sensor4,nose→wrist,-98.99793351888775,96.70298142367601,,96.60398349015712,
118,sensor2-sensor4,nose→wrist,179.99624276160375,97.1709716548562,,97.3509678976178,
119,sensor2-sensor4,nose→wrist,-89.99812138080188,98.25094911142587,,98.16095099004507,
120,sensor2-sensor4,nose→wrist,-98.99793351888775,99.10593126454353,,99.00693333102464,
124,sensor2-sensor4,nose→wrist,-71.99849710464434,102.2198662643194,,102.14786776721476,
125,sensor2-sensor4,nose→wrist,-35.999248552315066,102.84985311398505,,102.81385386543273,
126,sensor2-sensor4,nose→wrist,98.99793351888775,103.43484090296029,,103.53383883647918,
127,sensor2-sensor4,nose→wrist,-143.9969942092887,104.46981929883957,,104.32582230463028,
129,sensor2-sensor4,nose→wrist,107.99774565697362,105.68479393748044,,105.79279168313741,
131,sensor2-sensor4,nose→wrist,80.99830924273022,107.39475824371576,,107.47575655295849,
133,sensor2-sensor4,nose→wrist,107.99774565695941,109.07772311353683,,109.1857208591938,
134,sensor2-sensor4,nose→wrist,-125.99736993313115,110.0677024487257,,109.94170507879257,
138,sensor2-sensor4,nose→wrist,26.999436414243405,112.9386425207734,,112.96564195718764,
141,sensor2-sensor4,nose→wrist,17.999624276157533,115.19759536743163,,115.21559499170779,
142,sensor2-sensor4,nose→wrist,-98.99793351888775,116.07957695696354,,115.98057902344465,
143,sensor2-sensor4,nose→wrist,-107.99774565695941,116.84456098870038,,116.73656324304342,
145,sensor2-sensor4,nose→wrist,0.0,118.26653130651711,,118.26653130651711,
148,sensor2-sensor4,nose→wrist,125.99736993311694,120.22849035261869,,120.35448772255181,
149,sensor2-sensor4,nose→wrist,-53.99887282848681,121.11047194215058,,121.0564730693221,
150,sensor2-sensor4,nose→wrist,161.99661848544622,121.59646179760693,,121.75845841609238,
151,sensor2-sensor4,nose→wrist,-116.99755779504528,122.61344056921004,,122.496443011415,
152,sensor2-sensor4,nose→wrist,-143.9969942092887,123.32442572811841,,123.18042873390912,
153,sensor2-sensor4,nose→wrist,35.999248552315066,123.83741501998901,,123.87341426854132,
154,sensor2-sensor4,nose→wrist,44.99906069040094,124.65639792455434,,124.70139698524474,
161,sensor2-sensor4,nose→wrist,-71.99849710465855,130.53327525072098,,130.46127675361632,
162,sensor2-sensor4,nose→wrist,134.99718207123124,131.13626266397236,,131.2712598460436,
165,sensor2-sensor4,nose→wrist,-62.99868496657268,133.73720837187767,,133.6742096869111,
167,sensor2-sensor4,nose→wrist,233.99511559011898,135.1051798168659,,135.33917493245602,
168,sensor2-sensor4,nose→wrist,242.99492772817644,135.9061630971551,,136.14915802488326,
170,sensor2-sensor4,nose→wrist,125.99736993311694,137.59812777911424,,137.72412514904735,
173,sensor2-sensor4,nose→wrist,8.999812138085872,140.028077056396,,140.0370768685341,
175,sensor2-sensor4,nose→wrist,-152.99680634737456,141.77404061118364,,141.62104380483626,
178,sensor2-sensor4,nose→wrist,-71.99849710465855,144.2129897006035,,144.14099120349883,
179,sensor2-sensor4,nose→wrist,197.9958670377755,144.76197824102638,,144.95997410806416,
186,sensor2-sensor4,nose→wrist,-80.998309242716,150.89085030705928,,150.80985199781657,
188,sensor2-sensor4,nose→wrist,-35.999248552315066,152.38481912198066,,152.34881987342834,
191,sensor2-sensor4,nose→wrist,242.99492772817644,154.64377196863887,,154.88676689636705,
192,sensor2-sensor4,nose→wrist,80.998309242716,155.54375318244695,,155.62475149168966,
193,sensor2-sensor4,nose→wrist,-17.999624276143322,156.3987353355646,,156.38073571128845,
194,sensor2-sensor4,nose→wrist,170.99643062351788,156.99272293667792,,157.16371936730144,
195,sensor2-sensor4,nose→wrist,134.99718207123124,157.79370621696708,,157.9287033990383,
203,sensor2-sensor4,nose→wrist,-143.9969942092887,164.03957584079504,,163.89557884658575,
205,sensor2-sensor4,nose→wrist,-35.999248552315066,165.6235427770972,,165.5875435285449,
208,sensor2-sensor4,nose→wrist,-107.99774565697362,168.10749092720746,,167.9994931815505,
210,sensor2-sensor4,nose→wrist,-152.99680634737456,169.7184572999239,,169.56546049357652,
212,sensor2-sensor4,nose→wrist,0.0,171.11342818132638,,171.11342818132638,
218,sensor2-sensor4,nose→wrist,44.99906069040094,176.36031865782738,,176.40531771851778,
220,sensor2-sensor4,nose→wrist,-44.99906069042936,177.96228521840573,,177.9172861577153,
222,sensor2-sensor4,nose→wrist,170.9964306235463,179.23125872987507,,179.4022551604986,
2,sensor2-sensor5,nose→ear,143.99699420928957,1.736963742649555,,,1.8809607368588446
4,sensor2-sensor5,nose→ear,89.99812138080631,3.3299304910898204,,,3.4199286124706267
8,sensor2-sensor5,nose→ear,143.99699420928957,6.48886455155611,,,6.632861545765399
9,sensor2-sensor5,nose→ear,-161.99661848545065,7.5958414445400235,,,7.433844826054573
11,sensor2-sensor5,nose→ear,-53.99887282848326,9.098810071599482,,,9.044811198770999
12,sensor2-sensor5,nose→ear,-170.9964306235321,9.881793727612495,,,9.710797296988963
13,sensor2-sensor5,nose→ear,125.9973699331276,10.41278264375925,,,10.538780013692378
19,sensor2-sensor5,nose→ear,8.999812138080543,15.263681386184691,,,15.272681198322772
20,sensor2-sensor5,nose→ear,17.999624276161086,16.0016659815073,,,16.019665605783462
27,sensor2-sensor5,nose→ear,-152.996806347371,21.59954913139343,,,21.44655232504606
28,sensor2-sensor5,nose→ear,107.99774565697007,22.130538047540185,,,22.238535793197155
32,sensor2-sensor5,nose→ear,-98.99793351888775,25.48746797504425,,,25.388470041525363
36,sensor2-sensor5,nose→ear,-26.999436414243405,28.51140485343933,,,28.484405417025087
40,sensor2-sensor5,nose→ear,-206.99567917585426,31.805336095976827,,,31.598340416800973
41,sensor2-sensor5,nose→ear,-179.99624276161086,32.588319751989836,,,32.408323509228225
44,sensor2-sensor5,nose→ear,-35.99924855232928,34.757274477267266,,,34.72127522871494
45,sensor2-sensor5,nose→ear,17.999624276157533,35.45925982403755,,,35.47725944831371
48,sensor2-sensor5,nose→ear,107.99774565696652,37.826210416352744,,,37.93420816200971
54,sensor2-sensor5,nose→ear,17.999624276157533,42.596110849535464,,,42.61411047381162
55,sensor2-sensor5,nose→ear,-125.99736993313115,43.541091124033926,,,43.415093754100795
57,sensor2-sensor5,nose→ear,-161.99661848545333,45.28705467882156,,,45.12505806033611
58,sensor2-sensor5,nose→ear,-143.9969942092887,46.088037959110736,,,45.94404096490145
61,sensor2-sensor5,nose→ear,-89.99812138080898,48.508987424254414,,,48.418989302873605
64,sensor2-sensor5,nose→ear,17.999624276157533,50.80393951946497,,,50.821939143741126
68,sensor2-sensor5,nose→ear,-8.999812138078767,54.0348720770359,,,54.02587226489782
70,sensor2-sensor5,nose→ear,-170.9964306235321,55.90683300175667,,,55.735836571133134
76,sensor2-sensor5,nose→ear,-62.99868496655847,61.522715775918954,,,61.459717090952395
81,sensor2-sensor5,nose→ear,-188.99605489968963,65.1676396918416,,,64.97864363694191
86,sensor2-sensor5,nose→ear,62.99868496657268,71.242512885046,,,71.30551157001257
91,sensor2-sensor5,nose→ear,8.999812138071661,75.11243210442066,,,75.12143191655873
93,sensor2-sensor5,nose→ear,-89.99812138080188,76.70539885286092,,,76.61540073148012
99,sensor2-sensor5,nose→ear,-62.99868496655847,81.67329515308141,,,81.61029646811485
101,sensor2-sensor5,nose→ear,-98.99793351888775,83.49125720497369,,,83.3922592714548
104,sensor2-sensor5,nose→ear,-269.99436414241984,86.18220103425979,,,85.91220667011737
108,sensor2-sensor5,nose→ear,-62.99868496655847,89.3771343432784,,,89.31413565831184
113,sensor2-sensor5,nose→ear,-35.99924855232928,93.33705168403387,,,93.30105243548154
114,sensor2-sensor5,nose→ear,53.9988728284726,94.021037406528,,,94.07503627935647
116,sensor2-sensor5,nose→ear,80.998309242716,95.74000152490139,,,95.8209998341441
117,sensor2-sensor5,nose→ear,-179.99624276161796,96.70298142367601,,,96.52298518091439
118,sensor2-sensor5,nose→ear,179.99624276160375,97.1709716548562,,,97.3509678976178
119,sensor2-sensor5,nose→ear,-152.99680634737456,98.25094911142587,,,98.0979523050785
120,sensor2-sensor5,nose→ear,-188.99605489968963,99.10593126454353,,,98.91693520964384
124,sensor2-sensor5,nose→ear,-188.99605489968963,102.2198662643194,,,102.03087020941972
125,sensor2-sensor5,nose→ear,-71.99849710464434,102.84985311398505,,,102.7778546168804
126,sensor2-sensor5,nose→ear,35.99924855232928,103.43484090296029,,,103.47084015151262
127,sensor2-sensor5,nose→ear,-224.9953034520189,104.46981929883957,,,104.24482399538755
131,sensor2-sensor5,nose→ear,0.0,107.39475824371576,,,107.39475824371576
133,sensor2-sensor5,nose→ear,8.999812138071661,109.07772311353683,,,109.0867229256749
134,sensor2-sensor5,nose→ear,-179.99624276161796,110.0677024487257,,,109.88770620596408
138,sensor2-sensor5,nose→ear,62.99868496657268,112.9386425207734,,,113.00164120573997
142,sensor2-sensor5,nose→ear,-143.9969942092887,116.07957695696354,,,115.93557996275425
145,sensor2-sensor5,nose→ear,-116.99755779504528,118.26653130651711,,,118.14953374872206
148,sensor2-sensor5,nose→ear,152.99680634736035,120.22849035261869,,,120.38148715896605
150,sensor2-sensor5,nose→ear,62.99868496657268,121.59646179760693,,,121.65946048257351
151,sensor2-sensor5,nose→ear,-278.9941762804915,122.61344056921004,,,122.33444639292955
152,sensor2-sensor5,nose→ear,-197.9958670377755,123.32442572811841,,,123.12642986108064
153,sensor2-sensor5,nose→ear,-17.999624276171744,123.83741501998901,,,123.81941539571284
154,sensor2-sensor5,nose→ear,-26.999436414243405,124.65639792455434,,,124.6293984881401
161,sensor2-sensor5,nose→ear,-107.99774565697362,130.53327525072098,,,130.425277505064
162,sensor2-sensor5,nose→ear,44.99906069040094,131.13626266397236,,,131.18126172466276
167,sensor2-sensor5,nose→ear,143.9969942092887,135.1051798168659,,,135.2491768110752
168,sensor2-sensor5,nose→ear,107.99774565697362,135.9061630971551,,,136.01416084281206
170,sensor2-sensor5,nose→ear,0.0,137.59812777911424,,,137.59812777911424
173,sensor2-sensor5,nose→ear,-107.99774565697362,140.028077056396,,,139.92007931073903
175,sensor2-sensor5,nose→ear,-242.99492772817644,141.77404061118364,,,141.53104568345546
178,sensor2-sensor5,nose→ear,-152.99680634737456,144.2129897006035,,,144.0599928942561
179,sensor2-sensor5,nose→ear,125.99736993314536,144.76197824102638,,,144.88797561095953
186,sensor2-sensor5,nose→ear,-188.99605489968963,150.89085030705928,,,150.7018542521596
188,sensor2-sensor5,nose→ear,-170.99643062351788,152.38481912198066,,,152.21382269135714
191,sensor2-sensor5,nose→ear,89.9981213808303,154.64377196863887,,,154.7337700900197
192,sensor2-sensor5,nose→ear,-8.999812138085872,155.54375318244695,,,155.53475337030886
194,sensor2-sensor5,nose→ear,53.99887282848681,156.99272293667792,,,157.0467218095064
195,sensor2-sensor5,nose→ear,44.99906069042936,157.79370621696708,,,157.8387052776575
203,sensor2-sensor5,nose→ear,-152.99680634737456,164.03957584079504,,,163.88657903444766
205,sensor2-sensor5,nose→ear,-134.99718207120281,165.6235427770972,,,165.488545595026
208,sensor2-sensor5,nose→ear,-224.9953034520331,168.10749092720746,,,167.88249562375543
210,sensor2-sensor5,nose→ear,-215.99549131394724,169.7184572999239,,,169.50246180860995
212,sensor2-sensor5,nose→ear,-89.99812138080188,171.11342818132638,,,171.02343005994558
218,sensor2-sensor5,nose→ear,-80.99830924274443,176.36031865782738,,,176.27932034858463
220,sensor2-sensor5,nose→ear,-143.9969942093171,177.96228521840573,,,177.8182882241964
222,sensor2-sensor5,nose→ear,62.99868496657268,179.23125872987507,,,179.29425741484164
1,sensor3-sensor4,finger→wrist,62.99868496656424,,1.0799774565696716,1.1429761415362358,
2,sensor3-sensor4,finger→wrist,26.99943641424185,,1.9259597975492475,1.9529592339634894,
3,sensor3-sensor4,finger→wrist,8.999812138080543,,2.71794326570034,2.7269430778384205,
4,sensor3-sensor4,finger→wrist,62.99868496656424,,3.5099267338514326,3.572925418817997,
5,sensor3-sensor4,finger→wrist,53.998872828484146,,4.37390869910717,4.427907571935654,
6,sensor3-sensor4,finger→wrist,98.99793351888597,,5.183891791534424,5.28288972505331,
8,sensor3-sensor4,finger→wrist,62.9986849665638,,6.686860418593883,6.749859103560447,
9,sensor3-sensor4,finger→wrist,35.99924855232217,,7.487843698883056,7.523842947435378,
10,sensor3-sensor4,finger→wrist,26.99943641424163,,8.30682660344839,8.333826039862632,
11,sensor3-sensor4,finger→wrist,17.999624276161086,,9.05381101090908,9.07181063518524,
12,sensor3-sensor4,finger→wrist,26.99943641424163,,9.782795794093609,9.80979523050785,
13,sensor3-sensor4,finger→wrist,35.99924855232217,,10.5747792622447,10.610778510797022,
14,sensor3-sensor4,finger→wrist,44.999060690402715,,11.375762542533874,11.420761603224276,
15,sensor3-sensor4,finger→wrist,71.99849710464434,,12.203745259237289,12.275743756341933,
16,sensor3-sensor4,finger→wrist,26.99943641424163,,12.9867289152503,13.013728351664541,
17,sensor3-sensor4,finger→wrist,17.999624276161086,,13.751712946987151,13.769712571263312,
18,sensor3-sensor4,finger→wrist,8.999812138080543,,14.534696603000164,14.543696415138244,
19,sensor3-sensor4,finger→wrist,17.999624276161086,,15.335679883289336,15.353679507565497,
20,sensor3-sensor4,finger→wrist,17.999624276161086,,16.082664290750024,16.100663915026185,
21,sensor3-sensor4,finger→wrist,8.999812138078767,,16.838648510348797,16.847648322486876,
22,sensor3-sensor4,finger→wrist,26.999436414243405,,17.585632917809484,17.612632354223727,
23,sensor3-sensor4,finger→wrist,44.99906069040449,,18.386616198098658,18.431615258789062,
24,sensor3-sensor4,finger→wrist,8.999812138078767,,19.133600605559348,19.142600417697427,
25,sensor3-sensor4,finger→wrist,-8.99981213808232,,19.8985846372962,19.889584825158117,
26,sensor3-sensor4,finger→wrist,8.99981213808232,,20.663568669033047,20.67256848117113,
27,sensor3-sensor4,finger→wrist,35.99924855232217,,21.500551197874543,21.536550446426865,
28,sensor3-sensor4,finger→wrist,17.999624276161086,,22.292534666025638,22.3105342903018,
29,sensor3-sensor4,finger→wrist,17.999624276161086,,23.06651850990057,23.08451813417673,
30,sensor3-sensor4,finger→wrist,35.99924855232217,,23.8405023537755,23.87650160232782,
31,sensor3-sensor4,finger→wrist,8.999812138078767,,24.668485070478916,24.677484882616994,
32,sensor3-sensor4,finger→wrist,35.99924855232217,,25.460468538630007,25.49646778718233,
33,sensor3-sensor4,finger→wrist,-17.999624276161086,,26.216452758228776,26.198453133952615,
34,sensor3-sensor4,finger→wrist,8.99981213808232,,26.963437165689466,26.97243697782755,
35,sensor3-sensor4,finger→wrist,8.99981213808232,,27.737421009564397,27.74642082170248,
36,sensor3-sensor4,finger→wrist,8.999812138078767,,28.547404101991653,28.55640391412973,
37,sensor3-sensor4,finger→wrist,-26.999436414243405,,29.303388321590422,29.27638888517618,
38,sensor3-sensor4,finger→wrist,44.99906069040094,,30.050372729051112,30.095371789741513,
39,sensor3-sensor4,finger→wrist,17.999624276161086,,30.842356197202204,30.860355821478365,
40,sensor3-sensor4,finger→wrist,53.99887282848326,,31.652339289629456,31.70633816245794,
41,sensor3-sensor4,finger→wrist,53.998872828479705,,32.45332256991863,32.50732144274711,
42,sensor3-sensor4,finger→wrist,8.999812138078767,,33.2093067895174,33.21830660165548,
43,sensor3-sensor4,finger→wrist,17.999624276157533,,33.96529100911617,33.98329063339233,
44,sensor3-sensor4,finger→wrist,62.99868496656558,,34.766274289405345,34.82927297437191,
45,sensor3-sensor4,finger→wrist,17.999624276157533,,35.540258133280275,35.55825775755643,
46,sensor3-sensor4,finger→wrist,26.999436414243405,,36.323241789293284,36.35024122570753,
47,sensor3-sensor4,finger→wrist,35.99924855232928,,37.13322488172054,37.169224130272866,
48,sensor3-sensor4,finger→wrist,-17.999624276157533,,37.97020741056203,37.952207786285875,
49,sensor3-sensor4,finger→wrist,0.0,,38.735191442298884,38.735191442298884,
50,sensor3-sensor4,finger→wrist,35.99924855232217,,39.53617472258806,39.57217397114038,
51,sensor3-sensor4,finger→wrist,8.999812138085872,,40.34615781501531,40.355157627153396,
52,sensor3-sensor4,finger→wrist,8.999812138078767,,41.17414053171873,41.183140343856806,
53,sensor3-sensor4,finger→wrist,17.99962427616464,,41.921124939179414,41.93912456345558,
54,sensor3-sensor4,finger→wrist,8.999812138078767,,42.69510878305435,42.70410859519243,
